x,y,parameter
133.0,273.0,1.6993339364980001E9
130.0,272.0,1.699333936504E9
127.0,271.0,1.699333936511E9
124.0,269.0,1.699333936519E9
122.0,267.0,1.699333936526E9
120.0,261.0,1.699333936533E9
118.0,255.0,1.69933393654E9
117.0,247.0,1.699333936549E9
117.0,238.0,1.6993339365540001E9
121.0,224.0,1.69933393656E9
127.0,208.0,1.699333936568E9
139.0,185.0,1.6993339365740001E9
153.0,163.0,1.699333936581E9
166.0,146.0,1.699333936588E9
177.0,134.0,1.699333936596E9
185.0,127.0,1.699333936602E9
189.0,123.0,1.699333936609E9
192.0,121.0,1.699333936618E9
195.0,121.0,1.699333936624E9
196.0,121.0,1.699333936631E9
199.0,121.0,1.699333936638E9
201.0,122.0,1.699333936644E9
202.0,123.0,1.699333936652E9
203.0,125.0,1.699333936659E9
204.0,127.0,1.699333936665E9
205.0,131.0,1.699333936673E9
205.0,133.0,1.69933393668E9
205.0,135.0,1.699333936688E9
205.0,136.0,1.699333936694E9
205.0,137.0,1.6993339367020001E9
203.0,139.0,1.699333936708E9
202.0,141.0,1.6993339367150002E9
199.0,145.0,1.699333936721E9
194.0,147.0,1.699333936728E9
188.0,151.0,1.6993339367350001E9
182.0,153.0,1.699333936742E9
177.0,155.0,1.699333936749E9
171.0,155.0,1.699333936756E9
167.0,155.0,1.699333936763E9
165.0,155.0,1.6993339367710001E9
161.0,153.0,1.699333936778E9
160.0,152.0,1.699333936786E9
159.0,149.0,1.699333936792E9
159.0,145.0,1.699333936798E9
159.0,139.0,1.699333936806E9
160.0,131.0,1.699333936813E9
165.0,123.0,1.69933393682E9
173.0,109.0,1.699333936829E9
184.0,95.0,1.699333936834E9
195.0,83.0,1.699333936841E9
205.0,74.0,1.699333936848E9
213.0,68.0,1.699333936857E9
218.0,65.0,1.699333936862E9
224.0,63.0,1.699333936869E9
229.0,61.0,1.699333936879E9
233.0,61.0,1.6993339368830001E9
236.0,62.0,1.69933393689E9
241.0,64.0,1.699333936898E9
245.0,67.0,1.699333936905E9
249.0,71.0,1.699333936911E9
254.0,77.0,1.6993339369190001E9
258.0,84.0,1.699333936925E9
262.0,92.0,1.699333936933E9
264.0,101.0,1.69933393694E9
265.0,106.0,1.699333936948E9
265.0,111.0,1.699333936955E9
265.0,116.0,1.69933393696E9
264.0,119.0,1.699333936968E9
262.0,123.0,1.699333936974E9
259.0,125.0,1.699333936982E9
255.0,129.0,1.6993339369880002E9
249.0,131.0,1.6993339369950001E9
243.0,135.0,1.699333937004E9
237.0,135.0,1.699333937009E9
233.0,135.0,1.6993339370180001E9
229.0,135.0,1.699333937024E9
225.0,133.0,1.6993339370310001E9
224.0,131.0,1.699333937038E9
222.0,126.0,1.6993339370440001E9
222.0,122.0,1.699333937052E9
223.0,115.0,1.699333937058E9
228.0,105.0,1.699333937068E9
235.0,95.0,1.699333937073E9
243.0,85.0,1.69933393708E9
252.0,77.0,1.699333937088E9
259.0,70.0,1.699333937095E9
267.0,66.0,1.699333937101E9
271.0,62.0,1.699333937107E9
277.0,60.0,1.699333937116E9
284.0,59.0,1.699333937122E9
293.0,58.0,1.699333937129E9
301.0,58.0,1.699333937138E9
309.0,59.0,1.699333937142E9
316.0,64.0,1.69933393715E9
322.0,69.0,1.699333937157E9
328.0,75.0,1.699333937164E9
333.0,82.0,1.699333937172E9
335.0,87.0,1.699333937178E9
337.0,91.0,1.699333937186E9
338.0,97.0,1.6993339371920002E9
339.0,100.0,1.6993339371990001E9
339.0,103.0,1.699333937208E9
338.0,107.0,1.699333937214E9
336.0,111.0,1.699333937221E9
334.0,113.0,1.699333937228E9
330.0,117.0,1.6993339372350001E9
328.0,119.0,1.699333937242E9
325.0,121.0,1.699333937249E9
323.0,121.0,1.699333937257E9
320.0,122.0,1.699333937264E9
318.0,122.0,1.6993339372710001E9
317.0,122.0,1.699333937278E9
315.0,121.0,1.699333937284E9
314.0,119.0,1.6993339372910001E9
312.0,117.0,1.699333937298E9
311.0,112.0,1.699333937305E9
312.0,105.0,1.699333937312E9
315.0,96.0,1.699333937318E9
322.0,85.0,1.699333937326E9
329.0,75.0,1.699333937332E9
338.0,66.0,1.6993339373400002E9
348.0,58.0,1.699333937348E9
357.0,54.0,1.699333937355E9
367.0,51.0,1.699333937361E9
375.0,49.0,1.699333937369E9
381.0,49.0,1.69933393738E9
388.0,49.0,1.699333937382E9
393.0,51.0,1.699333937389E9
399.0,53.0,1.699333937398E9
402.0,56.0,1.699333937403E9
406.0,61.0,1.69933393741E9
410.0,68.0,1.699333937418E9
413.0,77.0,1.699333937425E9
415.0,85.0,1.699333937432E9
417.0,93.0,1.6993339374390001E9
417.0,103.0,1.699333937446E9
416.0,113.0,1.699333937453E9
414.0,121.0,1.699333937459E9
412.0,126.0,1.699333937471E9
411.0,128.0,1.699333937474E9
410.0,129.0,1.699333937481E9
409.0,129.0,1.699333937489E9
405.0,129.0,1.6993339374950001E9
400.0,127.0,1.699333937502E9
394.0,123.0,1.6993339375080001E9
388.0,119.0,1.699333937516E9
383.0,111.0,1.699333937523E9
379.0,104.0,1.699333937529E9
378.0,98.0,1.699333937538E9
378.0,94.0,1.6993339375440001E9
378.0,91.0,1.699333937551E9
379.0,88.0,1.699333937557E9
380.0,85.0,1.699333937565E9
383.0,83.0,1.699333937572E9
386.0,81.0,1.699333937578E9
391.0,78.0,1.6993339375870001E9
395.0,75.0,1.699333937594E9
400.0,72.0,1.699333937601E9
407.0,69.0,1.699333937607E9
414.0,67.0,1.699333937614E9
425.0,65.0,1.699333937622E9
435.0,64.0,1.699333937627E9
443.0,63.0,1.699333937637E9
451.0,63.0,1.699333937642E9
455.0,63.0,1.69933393765E9
461.0,65.0,1.699333937657E9
465.0,67.0,1.699333937664E9
469.0,69.0,1.699333937672E9
471.0,69.0,1.699333937677E9
473.0,71.0,1.699333937684E9
475.0,73.0,1.69933393769E9
476.0,75.0,1.6993339376990001E9
477.0,79.0,1.699333937707E9
477.0,83.0,1.699333937713E9
475.0,88.0,1.69933393772E9
473.0,95.0,1.699333937726E9
471.0,101.0,1.699333937734E9
469.0,107.0,1.699333937741E9
467.0,110.0,1.6993339377480001E9
465.0,112.0,1.699333937755E9
465.0,113.0,1.699333937762E9
463.0,114.0,1.699333937769E9
460.0,115.0,1.699333937775E9
458.0,115.0,1.699333937783E9
454.0,115.0,1.699333937789E9
448.0,112.0,1.699333937799E9
443.0,109.0,1.6993339378040001E9
439.0,103.0,1.69933393781E9
435.0,96.0,1.699333937818E9
433.0,89.0,1.6993339378240001E9
434.0,79.0,1.699333937832E9
438.0,69.0,1.699333937839E9
445.0,57.0,1.699333937849E9
454.0,47.0,1.699333937853E9
463.0,40.0,1.6993339378600001E9
471.0,35.0,1.699333937867E9
481.0,29.0,1.6993339378730001E9
492.0,27.0,1.69933393788E9
500.0,25.0,1.699333937888E9
508.0,25.0,1.699333937894E9
515.0,26.0,1.699333937902E9
521.0,29.0,1.699333937908E9
528.0,32.0,1.699333937918E9
535.0,37.0,1.699333937923E9
543.0,43.0,1.69933393793E9
549.0,51.0,1.699333937938E9
556.0,61.0,1.699333937943E9
563.0,74.0,1.69933393795E9
566.0,86.0,1.699333937958E9
569.0,99.0,1.6993339379650002E9
569.0,114.0,1.6993339379720001E9
569.0,127.0,1.699333937979E9
568.0,138.0,1.6993339379880002E9
567.0,143.0,1.699333937993E9
567.0,145.0,1.699333938E9
567.0,145.0,1.699333938009E9
566.0,145.0,1.699333938028E9
565.0,145.0,1.699333938036E9
564.0,145.0,1.699333938042E9
561.0,143.0,1.699333938049E9
557.0,138.0,1.699333938057E9
552.0,131.0,1.699333938063E9
548.0,123.0,1.699333938071E9
546.0,115.0,1.6993339380770001E9
545.0,108.0,1.699333938084E9
545.0,103.0,1.6993339380900002E9
546.0,99.0,1.6993339380970001E9
549.0,95.0,1.699333938105E9
551.0,93.0,1.699333938112E9
555.0,90.0,1.6993339381200001E9
559.0,88.0,1.699333938129E9
563.0,87.0,1.6993339381330001E9
567.0,87.0,1.699333938141E9
571.0,87.0,1.699333938149E9
576.0,87.0,1.699333938155E9
581.0,89.0,1.699333938161E9
589.0,93.0,1.699333938168E9
595.0,95.0,1.699333938175E9
603.0,99.0,1.699333938182E9
611.0,106.0,1.6993339381890001E9
617.0,113.0,1.699333938198E9
622.0,122.0,1.699333938204E9
628.0,133.0,1.69933393821E9
631.0,144.0,1.699333938218E9
633.0,156.0,1.699333938224E9
633.0,168.0,1.699333938231E9
633.0,181.0,1.69933393824E9
632.0,193.0,1.6993339382480001E9
629.0,203.0,1.699333938253E9
627.0,211.0,1.69933393826E9
622.0,219.0,1.6993339382680001E9
618.0,225.0,1.699333938273E9
612.0,231.0,1.6993339382810001E9
606.0,237.0,1.69933393829E9
599.0,243.0,1.6993339382940001E9
593.0,247.0,1.699333938301E9
588.0,250.0,1.699333938308E9
585.0,252.0,1.699333938315E9
583.0,252.0,1.699333938323E9
583.0,252.0,1.69933393833E9
582.0,252.0,1.699333938338E9
581.0,252.0,1.699333938343E9
581.0,251.0,1.699333938351E9
579.0,249.0,1.699333938358E9
577.0,245.0,1.699333938365E9
575.0,239.0,1.699333938372E9
575.0,231.0,1.69933393838E9
575.0,225.0,1.699333938388E9
575.0,220.0,1.6993339383930001E9
577.0,217.0,1.6993339384E9
577.0,215.0,1.699333938408E9
579.0,213.0,1.699333938415E9
583.0,211.0,1.699333938422E9
588.0,211.0,1.699333938428E9
594.0,211.0,1.699333938436E9
601.0,214.0,1.6993339384420002E9
608.0,217.0,1.6993339384490001E9
614.0,221.0,1.699333938457E9
620.0,226.0,1.699333938463E9
625.0,232.0,1.69933393847E9
629.0,238.0,1.699333938477E9
632.0,245.0,1.699333938484E9
634.0,251.0,1.699333938491E9
635.0,257.0,1.6993339384980001E9
635.0,261.0,1.699333938505E9
635.0,265.0,1.699333938511E9
635.0,269.0,1.699333938519E9
632.0,273.0,1.699333938526E9
631.0,277.0,1.699333938533E9
627.0,281.0,1.69933393854E9
623.0,286.0,1.699333938548E9
619.0,289.0,1.6993339385540001E9
615.0,291.0,1.699333938561E9
611.0,294.0,1.699333938568E9
607.0,295.0,1.699333938575E9
604.0,295.0,1.699333938583E9
600.0,297.0,1.6993339385900002E9
595.0,296.0,1.699333938598E9
590.0,296.0,1.699333938604E9
585.0,295.0,1.6993339386100001E9
581.0,291.0,1.699333938617E9
577.0,288.0,1.699333938624E9
575.0,285.0,1.699333938632E9
573.0,282.0,1.699333938638E9
572.0,280.0,1.699333938645E9
571.0,279.0,1.699333938653E9
571.0,277.0,1.69933393866E9
571.0,276.0,1.699333938668E9
572.0,274.0,1.699333938673E9
575.0,273.0,1.699333938681E9
576.0,273.0,1.699333938688E9
579.0,271.0,1.699333938694E9
582.0,271.0,1.699333938701E9
585.0,272.0,1.699333938708E9
588.0,273.0,1.699333938716E9
591.0,275.0,1.699333938723E9
596.0,278.0,1.699333938729E9
599.0,283.0,1.6993339387380002E9
603.0,289.0,1.699333938743E9
605.0,295.0,1.699333938751E9
607.0,303.0,1.699333938757E9
607.0,311.0,1.699333938764E9
607.0,319.0,1.6993339387710001E9
603.0,327.0,1.699333938778E9
599.0,336.0,1.699333938789E9
594.0,343.0,1.699333938793E9
588.0,351.0,1.6993339388E9
581.0,358.0,1.699333938808E9
573.0,365.0,1.699333938815E9
564.0,371.0,1.699333938821E9
555.0,375.0,1.699333938828E9
547.0,379.0,1.699333938835E9
540.0,381.0,1.699333938841E9
534.0,382.0,1.6993339388500001E9
529.0,383.0,1.699333938856E9
525.0,383.0,1.6993339388630002E9
520.0,383.0,1.6993339388700001E9
517.0,382.0,1.699333938879E9
515.0,381.0,1.699333938884E9
513.0,381.0,1.699333938892E9
511.0,380.0,1.699333938898E9
510.0,379.0,1.699333938905E9
509.0,379.0,1.699333938912E9
508.0,378.0,1.6993339389190001E9
508.0,377.0,1.699333938928E9
508.0,377.0,1.69933393894E9
508.0,375.0,1.699333938948E9
508.0,373.0,1.699333938955E9
509.0,372.0,1.699333938961E9
510.0,369.0,1.699333938968E9
512.0,368.0,1.699333938974E9
513.0,367.0,1.699333938982E9
515.0,366.0,1.699333938989E9
517.0,365.0,1.6993339389980001E9
521.0,365.0,1.699333939004E9
524.0,366.0,1.69933393901E9
526.0,367.0,1.6993339390180001E9
529.0,372.0,1.699333939023E9
533.0,377.0,1.6993339390310001E9
535.0,384.0,1.699333939038E9
537.0,391.0,1.699333939045E9
537.0,397.0,1.699333939053E9
537.0,403.0,1.699333939059E9
535.0,409.0,1.699333939069E9
533.0,413.0,1.699333939073E9
529.0,419.0,1.699333939081E9
525.0,424.0,1.699333939089E9
521.0,429.0,1.699333939095E9
516.0,433.0,1.699333939102E9
511.0,436.0,1.699333939108E9
503.0,439.0,1.699333939115E9
493.0,441.0,1.699333939122E9
483.0,443.0,1.69933393913E9
474.0,443.0,1.699333939138E9
465.0,442.0,1.699333939144E9
458.0,441.0,1.699333939151E9
451.0,439.0,1.699333939157E9
446.0,437.0,1.699333939165E9
443.0,436.0,1.699333939172E9
440.0,435.0,1.6993339391790001E9
437.0,434.0,1.6993339391890001E9
436.0,432.0,1.699333939193E9
433.0,430.0,1.6993339392E9
431.0,427.0,1.699333939207E9
429.0,423.0,1.699333939214E9
428.0,420.0,1.699333939221E9
427.0,417.0,1.699333939227E9
427.0,413.0,1.6993339392350001E9
427.0,411.0,1.699333939241E9
427.0,407.0,1.6993339392480001E9
427.0,405.0,1.699333939257E9
429.0,402.0,1.699333939262E9
432.0,400.0,1.699333939269E9
435.0,398.0,1.699333939275E9
439.0,397.0,1.699333939284E9
441.0,397.0,1.69933393929E9
445.0,397.0,1.699333939298E9
447.0,397.0,1.699333939305E9
450.0,398.0,1.699333939312E9
452.0,399.0,1.69933393932E9
454.0,402.0,1.699333939326E9
457.0,405.0,1.699333939334E9
458.0,410.0,1.6993339393400002E9
459.0,415.0,1.699333939348E9
460.0,422.0,1.699333939354E9
459.0,429.0,1.699333939361E9
457.0,437.0,1.699333939368E9
455.0,443.0,1.699333939374E9
450.0,452.0,1.6993339393830001E9
445.0,458.0,1.699333939389E9
440.0,464.0,1.699333939399E9
435.0,470.0,1.699333939404E9
429.0,475.0,1.69933393941E9
423.0,479.0,1.699333939418E9
417.0,483.0,1.699333939424E9
411.0,487.0,1.699333939432E9
403.0,491.0,1.699333939438E9
397.0,493.0,1.699333939447E9
392.0,494.0,1.6993339394520001E9
386.0,496.0,1.699333939459E9
379.0,496.0,1.699333939466E9
375.0,496.0,1.699333939473E9
371.0,494.0,1.69933393948E9
367.0,491.0,1.699333939487E9
363.0,488.0,1.699333939496E9
362.0,483.0,1.699333939501E9
360.0,477.0,1.699333939509E9
359.0,468.0,1.699333939515E9
359.0,457.0,1.699333939523E9
360.0,447.0,1.699333939529E9
362.0,439.0,1.699333939538E9
365.0,430.0,1.699333939543E9
367.0,424.0,1.699333939551E9
369.0,421.0,1.699333939557E9
371.0,417.0,1.699333939565E9
374.0,414.0,1.699333939572E9
377.0,413.0,1.699333939579E9
379.0,411.0,1.699333939588E9
381.0,410.0,1.699333939592E9
383.0,410.0,1.6993339396000001E9
386.0,411.0,1.699333939607E9
388.0,412.0,1.699333939615E9
391.0,415.0,1.6993339396200001E9
395.0,419.0,1.699333939627E9
399.0,427.0,1.699333939635E9
402.0,436.0,1.6993339396430001E9
403.0,447.0,1.699333939649E9
404.0,459.0,1.699333939658E9
402.0,471.0,1.699333939664E9
400.0,481.0,1.69933393967E9
397.0,489.0,1.6993339396790001E9
393.0,496.0,1.699333939685E9
388.0,501.0,1.699333939691E9
384.0,506.0,1.699333939698E9
378.0,510.0,1.699333939705E9
371.0,514.0,1.6993339397120001E9
364.0,517.0,1.699333939719E9
354.0,519.0,1.699333939727E9
346.0,521.0,1.699333939734E9
339.0,522.0,1.69933393974E9
331.0,522.0,1.699333939747E9
325.0,521.0,1.699333939755E9
319.0,520.0,1.699333939761E9
313.0,518.0,1.6993339397680001E9
307.0,515.0,1.699333939775E9
303.0,513.0,1.699333939784E9
300.0,512.0,1.699333939788E9
298.0,510.0,1.699333939799E9
297.0,508.0,1.6993339398040001E9
295.0,507.0,1.69933393981E9
293.0,506.0,1.699333939818E9
293.0,505.0,1.6993339398240001E9
292.0,505.0,1.699333939831E9
292.0,504.0,1.699333939839E9
292.0,503.0,1.699333939846E9
292.0,503.0,1.699333939853E9
292.0,501.0,1.699333939859E9
292.0,500.0,1.699333939868E9
292.0,499.0,1.6993339398730001E9
293.0,497.0,1.69933393988E9
294.0,496.0,1.699333939887E9
295.0,495.0,1.699333939894E9
297.0,493.0,1.699333939902E9
301.0,493.0,1.699333939908E9
303.0,493.0,1.699333939915E9
307.0,493.0,1.699333939922E9
311.0,493.0,1.69933393993E9
314.0,495.0,1.6993339399390001E9
315.0,497.0,1.699333939944E9
317.0,498.0,1.6993339399520001E9
318.0,500.0,1.699333939958E9
318.0,503.0,1.699333939968E9
317.0,509.0,1.6993339399720001E9
311.0,517.0,1.699333939981E9
303.0,527.0,1.699333939987E9
290.0,541.0,1.699333939992E9
270.0,556.0,1.69933394E9
251.0,571.0,1.6993339400080001E9
235.0,581.0,1.699333940013E9
221.0,587.0,1.69933394002E9
212.0,591.0,1.699333940028E9
203.0,594.0,1.699333940035E9
197.0,594.0,1.6993339400410001E9
191.0,594.0,1.699333940048E9
186.0,594.0,1.699333940057E9
180.0,593.0,1.6993339400640001E9
175.0,591.0,1.69933394007E9
170.0,588.0,1.699333940079E9
166.0,583.0,1.699333940084E9
161.0,576.0,1.699333940091E9
157.0,566.0,1.699333940098E9
154.0,553.0,1.699333940105E9
152.0,537.0,1.699333940112E9
152.0,521.0,1.699333940118E9
152.0,511.0,1.699333940125E9
154.0,502.0,1.6993339401330001E9
155.0,498.0,1.69933394014E9
156.0,495.0,1.699333940148E9
157.0,493.0,1.699333940154E9
159.0,491.0,1.699333940161E9
162.0,489.0,1.699333940167E9
165.0,489.0,1.699333940175E9
169.0,489.0,1.699333940183E9
173.0,489.0,1.6993339401890001E9
178.0,491.0,1.699333940196E9
183.0,493.0,1.699333940203E9
187.0,497.0,1.69933394021E9
191.0,501.0,1.699333940217E9
195.0,509.0,1.699333940224E9
198.0,515.0,1.699333940232E9
201.0,524.0,1.699333940239E9
203.0,531.0,1.6993339402450001E9
203.0,538.0,1.699333940253E9
203.0,542.0,1.69933394026E9
203.0,544.0,1.699333940269E9
202.0,547.0,1.699333940274E9
201.0,547.0,1.6993339402810001E9
201.0,547.0,1.699333940289E9
198.0,549.0,1.699333940295E9
192.0,550.0,1.699333940303E9
183.0,551.0,1.699333940308E9
169.0,552.0,1.699333940316E9
157.0,551.0,1.699333940323E9
148.0,551.0,1.699333940329E9
138.0,549.0,1.6993339403370001E9
131.0,547.0,1.699333940344E9
124.0,545.0,1.699333940351E9
120.0,543.0,1.699333940357E9
117.0,541.0,1.699333940367E9
114.0,539.0,1.699333940371E9
113.0,535.0,1.699333940379E9
111.0,532.0,1.699333940386E9
110.0,527.0,1.699333940392E9
110.0,517.0,1.699333940399E9
111.0,504.0,1.699333940408E9
114.0,483.0,1.699333940414E9
121.0,459.0,1.699333940421E9
126.0,446.0,1.699333940428E9
129.0,438.0,1.699333940436E9
132.0,433.0,1.6993339404420002E9
134.0,431.0,1.69933394045E9
137.0,429.0,1.699333940457E9
138.0,429.0,1.699333940463E9
139.0,429.0,1.69933394047E9
141.0,429.0,1.699333940479E9
143.0,430.0,1.6993339404850001E9
144.0,433.0,1.699333940492E9
147.0,441.0,1.6993339404980001E9
149.0,450.0,1.699333940505E9
149.0,462.0,1.699333940513E9
149.0,474.0,1.699333940519E9
147.0,485.0,1.699333940527E9
145.0,493.0,1.699333940533E9
143.0,496.0,1.699333940539E9
141.0,499.0,1.699333940549E9
140.0,500.0,1.6993339405540001E9
139.0,500.0,1.699333940561E9
139.0,500.0,1.699333940568E9
136.0,500.0,1.699333940575E9
133.0,499.0,1.699333940583E9
129.0,497.0,1.699333940589E9
124.0,495.0,1.699333940599E9
121.0,493.0,1.699333940604E9
119.0,489.0,1.699333940611E9
117.0,486.0,1.699333940618E9
117.0,481.0,1.699333940625E9
118.0,475.0,1.699333940631E9
119.0,473.0,1.699333940652E9
