x,y,parameter
423.0,273.0,1.699333959438E9
426.0,277.0,1.699333959443E9
430.0,281.0,1.69933395945E9
435.0,283.0,1.699333959458E9
441.0,287.0,1.6993339594650002E9
446.0,290.0,1.699333959471E9
452.0,294.0,1.699333959478E9
457.0,297.0,1.6993339594850001E9
463.0,301.0,1.699333959492E9
469.0,304.0,1.699333959499E9
474.0,308.0,1.699333959509E9
479.0,311.0,1.699333959513E9
484.0,314.0,1.6993339595210001E9
490.0,317.0,1.699333959528E9
495.0,319.0,1.699333959535E9
501.0,321.0,1.699333959542E9
505.0,323.0,1.699333959549E9
509.0,325.0,1.699333959555E9
514.0,326.0,1.699333959563E9
515.0,327.0,1.699333959569E9
517.0,327.0,1.6993339595770001E9
518.0,327.0,1.699333959583E9
519.0,327.0,1.699333959591E9
519.0,327.0,1.699333959605E9
519.0,327.0,1.699333959653E9
519.0,326.0,1.699333959667E9
519.0,325.0,1.699333959703E9
520.0,323.0,1.69933395971E9
520.0,320.0,1.699333959719E9
521.0,315.0,1.699333959723E9
523.0,304.0,1.699333959731E9
525.0,291.0,1.699333959739E9
528.0,268.0,1.699333959744E9
531.0,237.0,1.699333959751E9
533.0,209.0,1.6993339597580001E9
533.0,185.0,1.699333959765E9
533.0,160.0,1.699333959772E9
533.0,138.0,1.699333959779E9
533.0,113.0,1.699333959788E9
533.0,94.0,1.699333959793E9
533.0,80.0,1.699333959801E9
533.0,65.0,1.699333959807E9
533.0,53.0,1.699333959815E9
533.0,45.0,1.699333959822E9
535.0,39.0,1.699333959829E9
537.0,35.0,1.699333959838E9
539.0,33.0,1.699333959843E9
540.0,32.0,1.6993339598500001E9
541.0,31.0,1.699333959858E9
543.0,31.0,1.6993339598630002E9
543.0,31.0,1.699333959871E9
545.0,31.0,1.699333959881E9
546.0,31.0,1.699333959886E9
547.0,31.0,1.699333959892E9
549.0,31.0,1.699333959899E9
550.0,31.0,1.699333959908E9
551.0,31.0,1.699333959913E9
553.0,31.0,1.699333959927E9
554.0,30.0,1.699333959934E9
555.0,30.0,1.699333959941E9
557.0,30.0,1.6993339599490001E9
558.0,29.0,1.699333959955E9
559.0,29.0,1.699333959961E9
560.0,29.0,1.699333959969E9
561.0,29.0,1.699333959976E9
560.0,29.0,1.699333960032E9
559.0,29.0,1.699333960053E9
558.0,29.0,1.699333960059E9
557.0,31.0,1.699333960068E9
553.0,33.0,1.699333960075E9
550.0,38.0,1.699333960082E9
542.0,45.0,1.699333960089E9
531.0,56.0,1.699333960095E9
516.0,72.0,1.699333960102E9
495.0,95.0,1.699333960109E9
472.0,123.0,1.699333960119E9
455.0,143.0,1.699333960124E9
440.0,163.0,1.699333960131E9
429.0,179.0,1.699333960139E9
418.0,195.0,1.699333960144E9
407.0,212.0,1.699333960152E9
397.0,233.0,1.699333960158E9
385.0,254.0,1.699333960167E9
373.0,275.0,1.699333960173E9
361.0,298.0,1.6993339601790001E9
351.0,321.0,1.699333960188E9
342.0,341.0,1.699333960193E9
333.0,362.0,1.699333960201E9
329.0,376.0,1.699333960208E9
323.0,389.0,1.699333960214E9
320.0,401.0,1.6993339602220001E9
317.0,410.0,1.699333960228E9
315.0,417.0,1.6993339602350001E9
314.0,422.0,1.699333960242E9
313.0,425.0,1.69933396025E9
312.0,426.0,1.6993339602580001E9
312.0,427.0,1.699333960264E9
311.0,427.0,1.699333960299E9
311.0,427.0,1.699333960329E9
311.0,427.0,1.699333960341E9
310.0,427.0,1.6993339603470001E9
309.0,429.0,1.699333960354E9
309.0,429.0,1.699333960361E9
309.0,430.0,1.699333960369E9
308.0,430.0,1.699333960376E9
308.0,431.0,1.699333960384E9
308.0,431.0,1.699333960391E9
308.0,432.0,1.699333960398E9
307.0,432.0,1.699333960404E9
307.0,433.0,1.699333960411E9
307.0,433.0,1.6993339604190001E9
307.0,433.0,1.699333960425E9
306.0,433.0,1.699333960432E9
306.0,434.0,1.69933396046E9
307.0,434.0,1.699333960537E9
309.0,434.0,1.6993339605440001E9
314.0,431.0,1.699333960551E9
319.0,429.0,1.699333960557E9
329.0,424.0,1.6993339605640001E9
341.0,420.0,1.699333960571E9
355.0,414.0,1.699333960578E9
369.0,409.0,1.6993339605870001E9
385.0,405.0,1.699333960593E9
399.0,401.0,1.6993339606000001E9
415.0,396.0,1.699333960608E9
427.0,393.0,1.699333960615E9
436.0,388.0,1.6993339606230001E9
446.0,383.0,1.699333960628E9
453.0,379.0,1.699333960636E9
459.0,372.0,1.6993339606430001E9
467.0,366.0,1.699333960649E9
473.0,360.0,1.699333960655E9
478.0,353.0,1.699333960663E9
483.0,346.0,1.699333960671E9
489.0,339.0,1.699333960677E9
493.0,333.0,1.699333960685E9
496.0,327.0,1.6993339606920002E9
499.0,323.0,1.6993339606990001E9
501.0,319.0,1.699333960708E9
503.0,315.0,1.6993339607120001E9
505.0,313.0,1.699333960721E9
506.0,311.0,1.699333960728E9
507.0,309.0,1.699333960734E9
507.0,308.0,1.699333960741E9
508.0,308.0,1.6993339607480001E9
509.0,307.0,1.699333960755E9
509.0,307.0,1.699333960762E9
509.0,306.0,1.699333960776E9
