x,y,parameter
203.0,199.0,1.699330496105E9
205.0,197.0,1.699330496112E9
208.0,196.0,1.699330496119E9
210.0,193.0,1.699330496129E9
213.0,191.0,1.6993304961330001E9
215.0,190.0,1.699330496141E9
217.0,187.0,1.699330496148E9
219.0,185.0,1.699330496154E9
223.0,183.0,1.699330496162E9
225.0,180.0,1.699330496168E9
227.0,178.0,1.699330496177E9
230.0,175.0,1.699330496183E9
232.0,174.0,1.6993304961890001E9
233.0,173.0,1.699330496198E9
235.0,171.0,1.699330496204E9
236.0,171.0,1.69933049621E9
237.0,170.0,1.699330496218E9
237.0,170.0,1.699330496224E9
237.0,169.0,1.699330496232E9
238.0,169.0,1.6993304962450001E9
239.0,169.0,1.69933049626E9
239.0,168.0,1.6993304962680001E9
239.0,167.0,1.69933049628E9
239.0,167.0,1.699330496295E9
240.0,167.0,1.699330496302E9
242.0,166.0,1.699330496309E9
245.0,164.0,1.699330496316E9
249.0,163.0,1.699330496323E9
251.0,161.0,1.69933049633E9
252.0,161.0,1.6993304963370001E9
253.0,160.0,1.699330496343E9
253.0,159.0,1.6993304963500001E9
254.0,159.0,1.699330496357E9
255.0,159.0,1.699330496372E9
255.0,158.0,1.699330496386E9
257.0,157.0,1.699330497515E9
261.0,156.0,1.699330497522E9
263.0,155.0,1.699330497529E9
266.0,153.0,1.699330497537E9
269.0,151.0,1.699330497543E9
271.0,151.0,1.69933049755E9
271.0,150.0,1.699330497557E9
272.0,149.0,1.6993304975640001E9
273.0,149.0,1.699330497571E9
273.0,148.0,1.699330497585E9
273.0,147.0,1.699330497606E9
274.0,147.0,1.6993304976200001E9
275.0,147.0,1.699330497648E9
275.0,147.0,1.699330497662E9
276.0,147.0,1.6993304976690001E9
276.0,147.0,1.699330497677E9
277.0,147.0,1.699330497682E9
277.0,146.0,1.699330497697E9
278.0,146.0,1.699330497704E9
279.0,145.0,1.699330497711E9
279.0,145.0,1.699330497718E9
279.0,145.0,1.699330497726E9
280.0,145.0,1.699330497739E9
281.0,145.0,1.699330497753E9
281.0,144.0,1.699330497775E9
282.0,144.0,1.699330497783E9
283.0,143.0,1.699330497788E9
285.0,143.0,1.699330497795E9
286.0,142.0,1.699330497802E9
288.0,141.0,1.699330497809E9
289.0,141.0,1.699330497816E9
289.0,140.0,1.699330497823E9
290.0,140.0,1.69933049783E9
291.0,140.0,1.699330497838E9
291.0,140.0,1.699330497844E9
291.0,139.0,1.699330497852E9
292.0,139.0,1.699330497872E9
293.0,139.0,1.699330497887E9
293.0,139.0,1.6993304979E9
294.0,139.0,1.699330497907E9
295.0,138.0,1.699330497914E9
295.0,138.0,1.699330497922E9
296.0,138.0,1.699330497927E9
296.0,137.0,1.699330497934E9
297.0,137.0,1.699330497941E9
297.0,137.0,1.699330497948E9
298.0,137.0,1.699330497957E9
299.0,137.0,1.6993304979620001E9
299.0,137.0,1.699330497976E9
300.0,137.0,1.69933049799E9
301.0,137.0,1.699330498069E9
301.0,137.0,1.699330498083E9
302.0,136.0,1.6993304980900002E9
303.0,136.0,1.6993304980970001E9
305.0,135.0,1.699330498104E9
305.0,135.0,1.6993304981100001E9
307.0,135.0,1.699330498118E9
309.0,134.0,1.699330498125E9
310.0,133.0,1.699330498132E9
311.0,133.0,1.6993304981460001E9
311.0,133.0,1.699330498152E9
311.0,133.0,1.69933049816E9
311.0,132.0,1.6993304981690001E9
312.0,132.0,1.699330498181E9
313.0,132.0,1.699330498195E9
313.0,132.0,1.699330498209E9
314.0,132.0,1.699330498252E9
314.0,131.0,1.699330498272E9
315.0,131.0,1.699330498279E9
315.0,131.0,1.699330498286E9
316.0,131.0,1.699330498293E9
317.0,131.0,1.6993304983E9
317.0,130.0,1.699330498309E9
317.0,130.0,1.6993304983140001E9
318.0,130.0,1.699330498328E9
319.0,130.0,1.699330498362E9
319.0,129.0,1.699330498377E9
320.0,129.0,1.699330498391E9
321.0,129.0,1.699330498398E9
321.0,129.0,1.699330498405E9
322.0,129.0,1.6993304984190001E9
323.0,129.0,1.69933049844E9
323.0,129.0,1.699330498454E9
324.0,129.0,1.699330498468E9
325.0,129.0,1.699330498482E9
325.0,129.0,1.699330498503E9
326.0,129.0,1.69933049851E9
326.0,128.0,1.6993304985180001E9
327.0,128.0,1.699330498532E9
327.0,128.0,1.699330498538E9
328.0,128.0,1.699330498546E9
329.0,128.0,1.699330498552E9
329.0,128.0,1.699330498559E9
330.0,127.0,1.699330498568E9
331.0,127.0,1.699330498581E9
332.0,127.0,1.699330498588E9
333.0,127.0,1.699330498594E9
333.0,126.0,1.699330498601E9
334.0,126.0,1.699330498608E9
335.0,126.0,1.699330498617E9
335.0,126.0,1.699330498622E9
336.0,126.0,1.699330498629E9
337.0,126.0,1.699330498637E9
338.0,125.0,1.6993304986430001E9
339.0,125.0,1.699330498651E9
339.0,125.0,1.699330498658E9
340.0,125.0,1.699330498665E9
341.0,125.0,1.699330498672E9
341.0,125.0,1.6993304986790001E9
342.0,125.0,1.699330498685E9
343.0,124.0,1.699330498691E9
344.0,124.0,1.6993304986990001E9
345.0,123.0,1.699330498705E9
345.0,123.0,1.6993304987120001E9
346.0,123.0,1.69933049872E9
347.0,123.0,1.699330498728E9
347.0,123.0,1.6993304987350001E9
348.0,123.0,1.699330498742E9
349.0,123.0,1.6993304987480001E9
349.0,123.0,1.699330498762E9
350.0,123.0,1.699330498769E9
351.0,123.0,1.6993304987910001E9
351.0,123.0,1.699330498805E9
352.0,123.0,1.699330498819E9
353.0,123.0,1.6993304988400002E9
353.0,123.0,1.699330498853E9
354.0,123.0,1.699330498861E9
355.0,123.0,1.699330498868E9
355.0,123.0,1.699330498875E9
356.0,123.0,1.699330498888E9
357.0,123.0,1.699330498895E9
357.0,123.0,1.699330498909E9
358.0,123.0,1.699330498917E9
359.0,123.0,1.699330498925E9
359.0,123.0,1.699330498931E9
360.0,123.0,1.699330498938E9
361.0,123.0,1.699330498953E9
361.0,123.0,1.699330498958E9
362.0,123.0,1.699330498966E9
363.0,123.0,1.6993304989720001E9
363.0,123.0,1.699330498981E9
364.0,123.0,1.699330498993E9
365.0,123.0,1.699330499002E9
365.0,123.0,1.699330499015E9
366.0,123.0,1.699330499023E9
367.0,123.0,1.699330499036E9
367.0,123.0,1.699330499043E9
368.0,123.0,1.69933049905E9
369.0,123.0,1.699330499057E9
369.0,123.0,1.6993304990640001E9
370.0,123.0,1.699330499071E9
371.0,123.0,1.699330499078E9
371.0,123.0,1.699330499084E9
372.0,123.0,1.699330499098E9
373.0,123.0,1.699330499107E9
373.0,123.0,1.6993304991130002E9
374.0,123.0,1.699330499148E9
375.0,123.0,1.699330499168E9
375.0,123.0,1.699330499176E9
376.0,123.0,1.699330499184E9
377.0,123.0,1.69933049919E9
377.0,123.0,1.699330499204E9
378.0,123.0,1.699330499218E9
379.0,123.0,1.6993304992250001E9
379.0,123.0,1.699330499233E9
380.0,123.0,1.699330499247E9
381.0,123.0,1.69933049926E9
381.0,123.0,1.699330499273E9
381.0,123.0,1.699330499289E9
381.0,124.0,1.699330499295E9
382.0,124.0,1.699330499302E9
383.0,124.0,1.699330499318E9
383.0,124.0,1.6993304993240001E9
384.0,124.0,1.699330499331E9
385.0,124.0,1.6993304993370001E9
385.0,125.0,1.699330499351E9
385.0,125.0,1.699330499372E9
386.0,125.0,1.6993304993930001E9
387.0,125.0,1.699330499414E9
387.0,125.0,1.6993304994290001E9
388.0,126.0,1.69933049945E9
389.0,126.0,1.699330499458E9
389.0,127.0,1.699330499471E9
390.0,127.0,1.6993304994850001E9
391.0,127.0,1.699330499507E9
391.0,127.0,1.69933049952E9
392.0,127.0,1.699330499534E9
393.0,127.0,1.699330499547E9
393.0,128.0,1.699330499569E9
393.0,128.0,1.699330499583E9
394.0,128.0,1.699330499598E9
395.0,128.0,1.699330499604E9
395.0,129.0,1.699330499611E9
396.0,129.0,1.699330499625E9
397.0,129.0,1.699330499632E9
397.0,129.0,1.6993304996460001E9
397.0,129.0,1.69933049966E9
398.0,129.0,1.699330499674E9
399.0,129.0,1.699330499694E9
399.0,130.0,1.699330499718E9
399.0,130.0,1.699330499723E9
400.0,131.0,1.699330499737E9
401.0,131.0,1.699330499751E9
401.0,131.0,1.6993304997580001E9
401.0,132.0,1.699330499765E9
402.0,132.0,1.699330499772E9
403.0,132.0,1.699330499779E9
403.0,132.0,1.699330499785E9
404.0,132.0,1.699330499807E9
404.0,133.0,1.699330499822E9
405.0,133.0,1.699330499835E9
405.0,133.0,1.699330499864E9
405.0,133.0,1.699330499871E9
406.0,133.0,1.699330499877E9
406.0,134.0,1.699330499891E9
407.0,134.0,1.699330499897E9
407.0,135.0,1.699330499908E9
407.0,135.0,1.699330499913E9
407.0,135.0,1.6993304999190001E9
408.0,135.0,1.69933049993E9
408.0,136.0,1.699330499948E9
409.0,136.0,1.6993304999620001E9
409.0,136.0,1.699330499969E9
410.0,137.0,1.699330499976E9
411.0,137.0,1.699330499982E9
411.0,137.0,1.699330499989E9
411.0,138.0,1.699330499999E9
413.0,138.0,1.699330500005E9
413.0,139.0,1.69933050001E9
413.0,139.0,1.699330500017E9
415.0,140.0,1.699330500025E9
415.0,141.0,1.699330500038E9
416.0,141.0,1.6993305000440001E9
417.0,141.0,1.699330500051E9
417.0,142.0,1.699330500058E9
417.0,143.0,1.699330500065E9
417.0,143.0,1.699330500073E9
418.0,144.0,1.69933050008E9
419.0,144.0,1.6993305000870001E9
419.0,144.0,1.699330500094E9
420.0,144.0,1.699330500101E9
420.0,145.0,1.699330500108E9
421.0,145.0,1.699330500116E9
421.0,145.0,1.699330500129E9
421.0,145.0,1.699330500138E9
421.0,146.0,1.6993305001430001E9
422.0,146.0,1.699330500151E9
422.0,147.0,1.699330500158E9
423.0,147.0,1.699330500165E9
423.0,147.0,1.6993305001790001E9
424.0,148.0,1.6993305001890001E9
425.0,148.0,1.699330500193E9
425.0,149.0,1.6993305002E9
425.0,149.0,1.699330500207E9
426.0,150.0,1.699330500221E9
427.0,151.0,1.699330500228E9
427.0,151.0,1.6993305002350001E9
428.0,152.0,1.699330500242E9
429.0,152.0,1.699330500249E9
429.0,153.0,1.6993305002580001E9
429.0,153.0,1.69933050027E9
430.0,154.0,1.699330500278E9
431.0,155.0,1.699330500284E9
431.0,155.0,1.6993305002910001E9
432.0,156.0,1.699330500298E9
433.0,156.0,1.699330500305E9
433.0,157.0,1.699330500333E9
433.0,157.0,1.699330500349E9
434.0,157.0,1.699330500354E9
434.0,158.0,1.699330500361E9
435.0,159.0,1.699330500368E9
435.0,159.0,1.699330500375E9
435.0,159.0,1.699330500382E9
436.0,160.0,1.699330500397E9
437.0,161.0,1.69933050041E9
437.0,161.0,1.699330500424E9
437.0,162.0,1.699330500431E9
437.0,163.0,1.699330500438E9
437.0,163.0,1.699330500446E9
437.0,163.0,1.699330500453E9
438.0,163.0,1.699330500459E9
439.0,164.0,1.699330500474E9
439.0,165.0,1.699330500494E9
440.0,165.0,1.6993305005080001E9
440.0,166.0,1.699330500523E9
440.0,167.0,1.69933050053E9
441.0,167.0,1.699330500535E9
441.0,167.0,1.699330500543E9
441.0,168.0,1.69933050055E9
441.0,169.0,1.699330500557E9
442.0,169.0,1.6993305005640001E9
442.0,169.0,1.699330500572E9
443.0,170.0,1.699330500578E9
443.0,171.0,1.699330500585E9
443.0,171.0,1.699330500592E9
444.0,171.0,1.699330500598E9
444.0,172.0,1.699330500607E9
444.0,173.0,1.699330500621E9
445.0,173.0,1.699330500628E9
445.0,174.0,1.699330500642E9
445.0,175.0,1.699330500648E9
446.0,175.0,1.699330500662E9
447.0,175.0,1.699330500678E9
447.0,176.0,1.699330500698E9
447.0,177.0,1.699330500706E9
448.0,177.0,1.699330500713E9
448.0,177.0,1.699330500719E9
448.0,178.0,1.699330500726E9
448.0,179.0,1.699330500733E9
449.0,180.0,1.699330500747E9
449.0,181.0,1.699330500755E9
449.0,181.0,1.69933050076E9
449.0,182.0,1.699330500767E9
450.0,183.0,1.699330500774E9
450.0,184.0,1.699330500783E9
451.0,185.0,1.69933050079E9
451.0,186.0,1.699330500803E9
452.0,187.0,1.69933050081E9
452.0,187.0,1.6993305008170002E9
452.0,189.0,1.6993305008240001E9
453.0,189.0,1.699330500831E9
453.0,190.0,1.699330500844E9
453.0,191.0,1.699330500853E9
453.0,192.0,1.699330500859E9
453.0,193.0,1.699330500866E9
453.0,193.0,1.6993305008730001E9
454.0,193.0,1.69933050088E9
454.0,194.0,1.699330500887E9
455.0,194.0,1.699330500894E9
455.0,195.0,1.699330500901E9
455.0,197.0,1.699330500907E9
456.0,199.0,1.6993305009160001E9
457.0,201.0,1.699330500922E9
457.0,204.0,1.6993305009290001E9
458.0,207.0,1.699330500936E9
458.0,209.0,1.699330500943E9
458.0,211.0,1.6993305009490001E9
459.0,214.0,1.699330500956E9
459.0,216.0,1.699330500964E9
460.0,218.0,1.69933050097E9
460.0,220.0,1.699330500977E9
460.0,223.0,1.6993305009850001E9
460.0,225.0,1.699330500992E9
461.0,227.0,1.699330500999E9
461.0,229.0,1.699330501006E9
461.0,230.0,1.699330501014E9
461.0,232.0,1.69933050102E9
461.0,235.0,1.699330501027E9
461.0,237.0,1.699330501035E9
461.0,239.0,1.6993305010410001E9
461.0,241.0,1.699330501047E9
461.0,243.0,1.699330501056E9
461.0,245.0,1.699330501062E9
460.0,247.0,1.69933050107E9
460.0,249.0,1.699330501076E9
460.0,251.0,1.699330501084E9
459.0,252.0,1.6993305010900002E9
459.0,253.0,1.699330501098E9
459.0,253.0,1.699330501104E9
459.0,254.0,1.699330501112E9
459.0,255.0,1.699330501119E9
459.0,255.0,1.6993305011330001E9
459.0,256.0,1.699330501147E9
459.0,257.0,1.699330501167E9
459.0,257.0,1.699330501182E9
459.0,258.0,1.699330501188E9
459.0,259.0,1.699330501195E9
458.0,261.0,1.699330501203E9
458.0,264.0,1.699330501209E9
457.0,269.0,1.699330501217E9
456.0,271.0,1.699330501224E9
456.0,273.0,1.69933050123E9
455.0,276.0,1.699330501237E9
455.0,277.0,1.6993305012450001E9
455.0,278.0,1.699330501252E9
455.0,278.0,1.699330501259E9
455.0,279.0,1.699330501273E9
455.0,279.0,1.699330501287E9
455.0,280.0,1.699330501301E9
455.0,281.0,1.699330501322E9
455.0,281.0,1.699330501336E9
455.0,282.0,1.699330501357E9
454.0,282.0,1.699330501371E9
454.0,284.0,1.699330501377E9
453.0,287.0,1.699330501384E9
452.0,289.0,1.699330501392E9
451.0,291.0,1.699330501399E9
451.0,295.0,1.699330501407E9
450.0,298.0,1.699330501413E9
449.0,299.0,1.69933050142E9
449.0,301.0,1.699330501427E9
449.0,301.0,1.699330501434E9
448.0,301.0,1.699330501448E9
448.0,302.0,1.699330501455E9
448.0,303.0,1.699330501469E9
448.0,303.0,1.699330501483E9
447.0,304.0,1.699330501504E9
447.0,305.0,1.6993305015180001E9
447.0,307.0,1.699330501532E9
445.0,309.0,1.69933050154E9
444.0,312.0,1.699330501549E9
443.0,313.0,1.699330501553E9
443.0,315.0,1.69933050156E9
443.0,315.0,1.6993305015670002E9
442.0,316.0,1.6993305015740001E9
441.0,317.0,1.699330501588E9
441.0,317.0,1.699330501594E9
441.0,318.0,1.699330501609E9
441.0,318.0,1.699330501615E9
441.0,319.0,1.69933050163E9
440.0,319.0,1.699330501693E9
440.0,319.0,1.6993305016990001E9
439.0,319.0,1.699330501734E9
439.0,320.0,1.699330501741E9
439.0,321.0,1.6993305017480001E9
438.0,323.0,1.699330501756E9
437.0,324.0,1.699330501763E9
436.0,325.0,1.69933050177E9
435.0,326.0,1.699330501776E9
435.0,327.0,1.699330501783E9
435.0,327.0,1.699330501798E9
435.0,328.0,1.699330501805E9
434.0,328.0,1.699330501812E9
433.0,329.0,1.699330501833E9
433.0,329.0,1.699330501848E9
433.0,330.0,1.699330501868E9
432.0,330.0,1.699330501875E9
432.0,331.0,1.6993305018830001E9
431.0,333.0,1.69933050189E9
429.0,334.0,1.699330501897E9
429.0,335.0,1.699330501905E9
428.0,335.0,1.699330501911E9
427.0,336.0,1.699330501927E9
427.0,337.0,1.699330501938E9
427.0,337.0,1.69933050196E9
426.0,338.0,1.699330501973E9
426.0,339.0,1.6993305019880002E9
425.0,339.0,1.6993305019950001E9
425.0,339.0,1.699330502003E9
425.0,341.0,1.6993305020080001E9
423.0,343.0,1.699330502016E9
423.0,345.0,1.699330502022E9
422.0,346.0,1.699330502029E9
421.0,347.0,1.6993305020440001E9
421.0,347.0,1.69933050205E9
421.0,348.0,1.699330502057E9
420.0,348.0,1.699330502072E9
420.0,349.0,1.6993305020870001E9
419.0,349.0,1.699330502093E9
419.0,349.0,1.699330502108E9
419.0,350.0,1.699330502114E9
419.0,351.0,1.6993305021200001E9
418.0,352.0,1.699330502128E9
417.0,353.0,1.699330502137E9
417.0,353.0,1.699330502142E9
417.0,354.0,1.699330502149E9
417.0,355.0,1.699330502164E9
416.0,355.0,1.699330502171E9
416.0,356.0,1.699330502177E9
415.0,356.0,1.699330502183E9
415.0,357.0,1.699330502198E9
415.0,357.0,1.699330502233E9
415.0,358.0,1.69933050224E9
414.0,359.0,1.699330502246E9
413.0,360.0,1.699330502254E9
412.0,361.0,1.699330502261E9
412.0,361.0,1.6993305022680001E9
411.0,362.0,1.699330502274E9
411.0,363.0,1.699330502288E9
411.0,363.0,1.699330502295E9
410.0,364.0,1.699330502302E9
409.0,365.0,1.6993305023240001E9
409.0,365.0,1.699330502338E9
409.0,366.0,1.699330502353E9
409.0,367.0,1.699330502359E9
407.0,367.0,1.699330502366E9
407.0,369.0,1.6993305023730001E9
406.0,370.0,1.699330502388E9
405.0,371.0,1.699330502394E9
405.0,371.0,1.69933050241E9
405.0,372.0,1.6993305024160001E9
404.0,372.0,1.699330502423E9
404.0,373.0,1.6993305024290001E9
403.0,373.0,1.699330502437E9
403.0,373.0,1.6993305024520001E9
403.0,373.0,1.6993305024650002E9
402.0,375.0,1.699330502473E9
400.0,376.0,1.699330502479E9
400.0,377.0,1.6993305024880002E9
400.0,377.0,1.699330502493E9
399.0,377.0,1.6993305025E9
399.0,378.0,1.699330502507E9
398.0,379.0,1.699330502514E9
397.0,379.0,1.699330502528E9
397.0,379.0,1.699330502542E9
397.0,380.0,1.699330502549E9
395.0,381.0,1.699330502555E9
393.0,383.0,1.699330502562E9
393.0,383.0,1.69933050257E9
393.0,384.0,1.699330502578E9
392.0,385.0,1.699330502584E9
390.0,387.0,1.699330502591E9
389.0,389.0,1.699330502598E9
387.0,390.0,1.699330502607E9
387.0,391.0,1.699330502612E9
386.0,391.0,1.699330502626E9
385.0,391.0,1.699330502634E9
385.0,392.0,1.699330502648E9
384.0,393.0,1.699330502655E9
383.0,393.0,1.699330502662E9
382.0,395.0,1.6993305026690001E9
381.0,395.0,1.699330502675E9
381.0,395.0,1.699330502683E9
380.0,397.0,1.6993305026890001E9
379.0,397.0,1.699330502696E9
376.0,399.0,1.6993305027020001E9
375.0,399.0,1.69933050271E9
375.0,400.0,1.699330502717E9
375.0,401.0,1.699330502724E9
374.0,401.0,1.699330502731E9
373.0,401.0,1.6993305027380002E9
373.0,401.0,1.699330502753E9
371.0,401.0,1.699330502759E9
371.0,402.0,1.699330502767E9
370.0,403.0,1.699330502774E9
370.0,403.0,1.6993305027810001E9
369.0,403.0,1.699330502788E9
368.0,404.0,1.6993305027940001E9
367.0,404.0,1.699330502801E9
366.0,405.0,1.699330502809E9
365.0,406.0,1.699330502816E9
363.0,407.0,1.699330502823E9
363.0,407.0,1.69933050283E9
361.0,407.0,1.6993305028370001E9
361.0,407.0,1.699330502858E9
359.0,408.0,1.699330502864E9
359.0,408.0,1.699330502871E9
358.0,409.0,1.699330502877E9
357.0,409.0,1.699330502885E9
356.0,409.0,1.699330502891E9
356.0,409.0,1.699330502899E9
355.0,409.0,1.6993305029060001E9
355.0,410.0,1.699330502913E9
353.0,410.0,1.69933050292E9
353.0,411.0,1.699330502927E9
352.0,411.0,1.699330502934E9
351.0,411.0,1.699330502941E9
351.0,411.0,1.6993305029490001E9
350.0,411.0,1.699330502956E9
349.0,411.0,1.699330502963E9
349.0,411.0,1.69933050297E9
348.0,412.0,1.699330502977E9
347.0,412.0,1.699330502984E9
347.0,413.0,1.69933050299E9
346.0,413.0,1.6993305029980001E9
345.0,413.0,1.699330503005E9
345.0,413.0,1.699330503012E9
344.0,413.0,1.699330503019E9
343.0,414.0,1.699330503026E9
343.0,414.0,1.699330503033E9
343.0,415.0,1.699330503039E9
342.0,415.0,1.699330503049E9
341.0,415.0,1.6993305030540001E9
340.0,415.0,1.699330503061E9
339.0,416.0,1.6993305030670002E9
339.0,416.0,1.6993305030740001E9
338.0,416.0,1.699330503082E9
337.0,416.0,1.699330503098E9
337.0,416.0,1.699330503103E9
336.0,417.0,1.6993305031100001E9
335.0,417.0,1.699330503117E9
335.0,417.0,1.699330503124E9
334.0,417.0,1.699330503132E9
333.0,417.0,1.699330503138E9
332.0,417.0,1.699330503145E9
331.0,417.0,1.699330503153E9
330.0,418.0,1.69933050316E9
329.0,418.0,1.699330503167E9
328.0,418.0,1.699330503174E9
327.0,418.0,1.699330503187E9
327.0,418.0,1.699330503195E9
325.0,419.0,1.699330503208E9
324.0,419.0,1.699330503216E9
323.0,419.0,1.6993305032220001E9
323.0,419.0,1.699330503229E9
322.0,419.0,1.699330503237E9
321.0,419.0,1.699330503243E9
321.0,419.0,1.69933050325E9
320.0,419.0,1.699330503257E9
319.0,419.0,1.699330503264E9
318.0,419.0,1.699330503272E9
317.0,419.0,1.699330503279E9
317.0,419.0,1.699330503299E9
316.0,419.0,1.699330503306E9
315.0,419.0,1.6993305033140001E9
315.0,419.0,1.69933050332E9
314.0,419.0,1.699330503328E9
313.0,419.0,1.699330503334E9
313.0,419.0,1.699330503356E9
312.0,419.0,1.699330503364E9
311.0,419.0,1.6993305033700001E9
310.0,419.0,1.699330503376E9
309.0,419.0,1.699330503384E9
309.0,419.0,1.699330503398E9
308.0,419.0,1.6993305034060001E9
307.0,419.0,1.699330503412E9
307.0,419.0,1.6993305034190001E9
306.0,419.0,1.699330503425E9
305.0,419.0,1.699330503433E9
305.0,419.0,1.6993305034390001E9
304.0,419.0,1.699330503447E9
303.0,418.0,1.699330503454E9
302.0,418.0,1.699330503461E9
301.0,417.0,1.699330503467E9
300.0,417.0,1.699330503474E9
299.0,417.0,1.699330503481E9
298.0,417.0,1.699330503489E9
297.0,416.0,1.699330503503E9
295.0,416.0,1.69933050351E9
295.0,416.0,1.699330503517E9
294.0,415.0,1.699330503524E9
293.0,415.0,1.699330503532E9
292.0,415.0,1.699330503538E9
291.0,415.0,1.699330503552E9
291.0,415.0,1.699330503559E9
290.0,415.0,1.699330503568E9
289.0,415.0,1.699330503573E9
289.0,415.0,1.69933050358E9
288.0,415.0,1.699330503594E9
287.0,415.0,1.699330503622E9
287.0,414.0,1.699330503629E9
287.0,414.0,1.6993305036430001E9
285.0,414.0,1.69933050365E9
285.0,413.0,1.699330503658E9
284.0,413.0,1.699330503664E9
283.0,413.0,1.699330503672E9
283.0,413.0,1.699330503685E9
282.0,412.0,1.6993305036920002E9
281.0,412.0,1.6993305036990001E9
281.0,412.0,1.699330503707E9
279.0,411.0,1.699330503721E9
279.0,411.0,1.699330503728E9
279.0,410.0,1.699330503734E9
277.0,409.0,1.699330503742E9
277.0,409.0,1.699330503749E9
275.0,408.0,1.699330503755E9
274.0,407.0,1.699330503763E9
273.0,405.0,1.699330503769E9
272.0,405.0,1.699330503778E9
271.0,404.0,1.699330503785E9
270.0,403.0,1.69933050379E9
270.0,403.0,1.699330503798E9
269.0,402.0,1.6993305038040001E9
269.0,402.0,1.699330503812E9
268.0,401.0,1.699330503825E9
267.0,401.0,1.699330503832E9
267.0,401.0,1.699330503839E9
267.0,400.0,1.699330503848E9
266.0,399.0,1.699330503854E9
265.0,399.0,1.699330503861E9
265.0,398.0,1.699330503867E9
264.0,397.0,1.699330503874E9
264.0,397.0,1.699330503881E9
263.0,396.0,1.699330503889E9
263.0,395.0,1.6993305038960001E9
262.0,395.0,1.699330503903E9
261.0,394.0,1.69933050391E9
261.0,393.0,1.699330503925E9
261.0,393.0,1.699330503937E9
261.0,392.0,1.699330503945E9
260.0,391.0,1.699330503953E9
259.0,391.0,1.699330503959E9
259.0,389.0,1.699330503968E9
258.0,387.0,1.699330503973E9
257.0,385.0,1.69933050398E9
255.0,382.0,1.699330503987E9
254.0,379.0,1.699330503993E9
253.0,377.0,1.699330504001E9
253.0,375.0,1.699330504007E9
252.0,372.0,1.699330504014E9
251.0,371.0,1.6993305040210001E9
250.0,369.0,1.699330504028E9
249.0,367.0,1.699330504036E9
249.0,365.0,1.699330504043E9
248.0,363.0,1.69933050405E9
248.0,361.0,1.699330504057E9
247.0,361.0,1.699330504065E9
247.0,360.0,1.699330504079E9
247.0,359.0,1.699330504084E9
247.0,359.0,1.699330504092E9
247.0,359.0,1.699330504099E9
247.0,358.0,1.699330504107E9
246.0,357.0,1.6993305041130002E9
246.0,356.0,1.6993305041200001E9
245.0,356.0,1.699330504127E9
245.0,354.0,1.699330504134E9
244.0,351.0,1.699330504141E9
243.0,349.0,1.699330504148E9
243.0,347.0,1.699330504155E9
242.0,344.0,1.699330504163E9
241.0,343.0,1.6993305041690001E9
241.0,342.0,1.699330504177E9
241.0,341.0,1.699330504184E9
241.0,341.0,1.69933050419E9
241.0,341.0,1.699330504197E9
240.0,339.0,1.699330504204E9
240.0,337.0,1.6993305042120001E9
239.0,335.0,1.699330504218E9
239.0,334.0,1.699330504226E9
