x,y,parameter
201.0,117.0,1.699333695762E9
201.0,117.0,1.699333695769E9
203.0,117.0,1.699333695785E9
203.0,117.0,1.69933369579E9
204.0,117.0,1.699333695798E9
205.0,117.0,1.699333695805E9
206.0,117.0,1.699333695811E9
207.0,117.0,1.699333695825E9
209.0,117.0,1.699333695832E9
210.0,117.0,1.699333695839E9
211.0,117.0,1.699333695848E9
212.0,117.0,1.699333695853E9
213.0,117.0,1.6993336958600001E9
214.0,117.0,1.699333695869E9
215.0,117.0,1.699333695874E9
215.0,117.0,1.699333695882E9
217.0,118.0,1.699333695888E9
217.0,118.0,1.6993336958960001E9
218.0,118.0,1.699333695902E9
219.0,118.0,1.699333695909E9
219.0,118.0,1.699333695924E9
220.0,118.0,1.699333695937E9
221.0,118.0,1.699333695944E9
221.0,118.0,1.69933369595E9
223.0,119.0,1.699333695957E9
223.0,119.0,1.699333695964E9
224.0,119.0,1.699333695971E9
225.0,119.0,1.699333695979E9
225.0,119.0,1.6993336959850001E9
226.0,119.0,1.699333695993E9
227.0,120.0,1.699333696E9
227.0,120.0,1.6993336960080001E9
228.0,120.0,1.699333696014E9
229.0,121.0,1.699333696029E9
229.0,121.0,1.699333696036E9
231.0,121.0,1.69933369605E9
231.0,121.0,1.699333696058E9
232.0,122.0,1.699333696065E9
234.0,122.0,1.699333696071E9
235.0,122.0,1.699333696078E9
237.0,123.0,1.699333696085E9
239.0,123.0,1.699333696092E9
240.0,123.0,1.699333696099E9
241.0,123.0,1.699333696106E9
241.0,123.0,1.6993336961130002E9
242.0,124.0,1.699333696119E9
243.0,124.0,1.699333696134E9
243.0,125.0,1.699333696141E9
244.0,125.0,1.699333696147E9
245.0,125.0,1.6993336961560001E9
245.0,125.0,1.699333696162E9
246.0,125.0,1.6993336961690001E9
247.0,125.0,1.699333696183E9
248.0,125.0,1.69933369619E9
249.0,125.0,1.699333696197E9
250.0,126.0,1.699333696204E9
251.0,126.0,1.699333696211E9
252.0,127.0,1.699333696218E9
253.0,127.0,1.699333696232E9
254.0,127.0,1.699333696239E9
255.0,127.0,1.699333696247E9
255.0,128.0,1.699333696253E9
256.0,128.0,1.69933369626E9
257.0,128.0,1.699333696267E9
257.0,129.0,1.699333696274E9
258.0,129.0,1.699333696288E9
259.0,129.0,1.699333696295E9
259.0,129.0,1.699333696302E9
261.0,129.0,1.69933369631E9
261.0,130.0,1.699333696316E9
262.0,130.0,1.699333696323E9
263.0,130.0,1.69933369633E9
264.0,131.0,1.6993336963370001E9
265.0,131.0,1.699333696344E9
265.0,131.0,1.699333696352E9
266.0,131.0,1.699333696358E9
267.0,131.0,1.699333696365E9
267.0,132.0,1.699333696372E9
268.0,133.0,1.699333696386E9
269.0,133.0,1.6993336963930001E9
269.0,133.0,1.6993336964E9
270.0,133.0,1.699333696407E9
271.0,134.0,1.699333696421E9
272.0,134.0,1.699333696427E9
273.0,135.0,1.6993336964420002E9
274.0,135.0,1.6993336964490001E9
275.0,135.0,1.699333696457E9
275.0,136.0,1.699333696463E9
276.0,136.0,1.69933369647E9
277.0,137.0,1.699333696476E9
277.0,137.0,1.6993336964980001E9
278.0,137.0,1.699333696505E9
279.0,138.0,1.699333696513E9
279.0,138.0,1.69933369652E9
280.0,138.0,1.699333696526E9
281.0,138.0,1.699333696533E9
281.0,139.0,1.69933369654E9
282.0,139.0,1.699333696548E9
283.0,139.0,1.699333696555E9
283.0,140.0,1.699333696562E9
285.0,141.0,1.699333696569E9
285.0,141.0,1.699333696576E9
286.0,141.0,1.699333696583E9
287.0,141.0,1.6993336965900002E9
287.0,142.0,1.6993336965970001E9
287.0,142.0,1.699333696604E9
288.0,143.0,1.6993336966100001E9
289.0,143.0,1.699333696618E9
289.0,143.0,1.699333696625E9
290.0,143.0,1.699333696632E9
290.0,143.0,1.6993336966460001E9
291.0,143.0,1.699333696652E9
291.0,144.0,1.699333696659E9
292.0,145.0,1.699333696667E9
293.0,145.0,1.699333696673E9
293.0,145.0,1.699333696681E9
294.0,146.0,1.6993336966890001E9
295.0,147.0,1.6993336967020001E9
295.0,147.0,1.69933369671E9
296.0,147.0,1.699333696717E9
297.0,147.0,1.699333696731E9
297.0,147.0,1.6993336967380002E9
297.0,147.0,1.699333696752E9
298.0,148.0,1.699333696759E9
298.0,149.0,1.699333696773E9
299.0,149.0,1.69933369678E9
299.0,150.0,1.699333696787E9
300.0,151.0,1.699333696793E9
301.0,151.0,1.6993336968E9
302.0,151.0,1.699333696808E9
303.0,153.0,1.699333696815E9
303.0,154.0,1.699333696829E9
303.0,155.0,1.699333696835E9
304.0,155.0,1.699333696842E9
305.0,155.0,1.699333696849E9
305.0,156.0,1.699333696856E9
306.0,156.0,1.6993336968630002E9
306.0,157.0,1.699333696871E9
307.0,157.0,1.699333696879E9
307.0,159.0,1.6993336968930001E9
308.0,159.0,1.699333696899E9
309.0,160.0,1.6993336969060001E9
310.0,161.0,1.699333696913E9
311.0,162.0,1.69933369692E9
311.0,163.0,1.699333696927E9
313.0,163.0,1.699333696934E9
313.0,165.0,1.699333696941E9
314.0,165.0,1.699333696955E9
314.0,166.0,1.699333696961E9
315.0,166.0,1.699333696969E9
315.0,167.0,1.699333696978E9
316.0,167.0,1.699333696983E9
317.0,168.0,1.69933369699E9
317.0,169.0,1.6993336969980001E9
317.0,169.0,1.699333697004E9
318.0,169.0,1.69933369701E9
319.0,171.0,1.6993336970180001E9
319.0,171.0,1.699333697025E9
319.0,172.0,1.699333697032E9
319.0,173.0,1.699333697038E9
320.0,173.0,1.699333697045E9
321.0,173.0,1.699333697052E9
321.0,173.0,1.699333697059E9
321.0,174.0,1.6993336970670002E9
322.0,175.0,1.6993336970740001E9
322.0,175.0,1.699333697081E9
323.0,175.0,1.699333697088E9
323.0,176.0,1.699333697095E9
323.0,177.0,1.6993336971100001E9
323.0,177.0,1.699333697118E9
323.0,177.0,1.6993336971230001E9
324.0,177.0,1.69933369713E9
325.0,179.0,1.699333697137E9
325.0,179.0,1.699333697144E9
326.0,181.0,1.699333697152E9
327.0,183.0,1.69933369716E9
328.0,185.0,1.699333697167E9
329.0,187.0,1.699333697173E9
329.0,187.0,1.69933369718E9
329.0,187.0,1.6993336971890001E9
329.0,188.0,1.699333697194E9
330.0,189.0,1.699333697201E9
330.0,189.0,1.6993336972150002E9
331.0,190.0,1.6993336972220001E9
331.0,191.0,1.69933369723E9
331.0,191.0,1.699333697239E9
331.0,192.0,1.6993336972450001E9
331.0,193.0,1.69933369725E9
332.0,193.0,1.69933369726E9
332.0,194.0,1.699333697264E9
332.0,195.0,1.69933369727E9
333.0,197.0,1.699333697278E9
333.0,197.0,1.699333697284E9
333.0,198.0,1.699333697293E9
333.0,199.0,1.699333697306E9
334.0,200.0,1.699333697313E9
334.0,201.0,1.699333697321E9
335.0,201.0,1.699333697328E9
335.0,202.0,1.699333697334E9
335.0,203.0,1.699333697341E9
335.0,203.0,1.699333697349E9
335.0,203.0,1.699333697355E9
336.0,205.0,1.699333697362E9
336.0,205.0,1.699333697369E9
337.0,206.0,1.699333697376E9
337.0,207.0,1.6993336973830001E9
337.0,209.0,1.69933369739E9
337.0,211.0,1.699333697399E9
337.0,211.0,1.699333697404E9
337.0,212.0,1.699333697411E9
337.0,213.0,1.699333697425E9
337.0,214.0,1.699333697432E9
337.0,215.0,1.699333697438E9
337.0,215.0,1.699333697445E9
337.0,216.0,1.699333697459E9
337.0,217.0,1.699333697473E9
337.0,218.0,1.699333697481E9
337.0,219.0,1.6993336974880002E9
338.0,219.0,1.6993336974950001E9
338.0,221.0,1.699333697502E9
338.0,222.0,1.69933369751E9
338.0,223.0,1.6993336975180001E9
338.0,225.0,1.699333697524E9
338.0,227.0,1.6993336975310001E9
338.0,227.0,1.699333697545E9
338.0,229.0,1.699333697552E9
338.0,229.0,1.699333697559E9
338.0,231.0,1.699333697566E9
338.0,231.0,1.699333697573E9
338.0,232.0,1.69933369758E9
338.0,233.0,1.699333697588E9
338.0,233.0,1.699333697593E9
338.0,235.0,1.6993336976000001E9
338.0,237.0,1.699333697609E9
338.0,239.0,1.699333697614E9
338.0,243.0,1.699333697621E9
338.0,245.0,1.699333697628E9
338.0,248.0,1.699333697635E9
337.0,250.0,1.6993336976430001E9
337.0,252.0,1.69933369765E9
337.0,254.0,1.699333697659E9
336.0,257.0,1.699333697664E9
335.0,258.0,1.699333697671E9
335.0,259.0,1.699333697678E9
335.0,259.0,1.699333697685E9
335.0,260.0,1.699333697708E9
335.0,261.0,1.6993336977120001E9
334.0,261.0,1.699333697719E9
334.0,262.0,1.699333697728E9
333.0,264.0,1.699333697733E9
333.0,265.0,1.69933369774E9
333.0,267.0,1.699333697747E9
332.0,269.0,1.699333697755E9
331.0,271.0,1.699333697762E9
329.0,273.0,1.699333697769E9
329.0,275.0,1.699333697777E9
328.0,276.0,1.699333697783E9
328.0,277.0,1.6993336977910001E9
328.0,277.0,1.699333697805E9
328.0,278.0,1.699333697811E9
327.0,278.0,1.6993336978170002E9
327.0,279.0,1.699333697826E9
327.0,279.0,1.699333697832E9
326.0,279.0,1.699333697848E9
325.0,280.0,1.6993336978600001E9
325.0,281.0,1.699333697867E9
322.0,283.0,1.699333697874E9
317.0,285.0,1.699333697881E9
315.0,288.0,1.699333697888E9
313.0,289.0,1.699333697895E9
311.0,290.0,1.699333697902E9
310.0,291.0,1.699333697909E9
309.0,291.0,1.6993336979160001E9
309.0,291.0,1.699333697923E9
308.0,291.0,1.699333697938E9
307.0,291.0,1.699333697973E9
307.0,291.0,1.6993336979880002E9
306.0,291.0,1.699333698001E9
305.0,291.0,1.6993336980210001E9
305.0,291.0,1.699333698037E9
305.0,291.0,1.699333698043E9
304.0,291.0,1.69933369805E9
304.0,290.0,1.699333698057E9
304.0,289.0,1.6993336980770001E9
303.0,289.0,1.699333698084E9
303.0,289.0,1.699333698093E9
303.0,289.0,1.699333698099E9
302.0,289.0,1.699333698106E9
301.0,289.0,1.699333698112E9
301.0,289.0,1.6993336981200001E9
299.0,288.0,1.699333698129E9
299.0,288.0,1.699333698134E9
298.0,287.0,1.699333698141E9
297.0,287.0,1.699333698147E9
297.0,287.0,1.699333698154E9
296.0,287.0,1.699333698161E9
295.0,286.0,1.699333698177E9
295.0,286.0,1.699333698182E9
295.0,285.0,1.69933369819E9
294.0,285.0,1.699333698211E9
293.0,284.0,1.6993336982250001E9
293.0,284.0,1.699333698239E9
292.0,283.0,1.699333698246E9
291.0,283.0,1.699333698252E9
289.0,282.0,1.699333698261E9
289.0,281.0,1.699333698266E9
287.0,280.0,1.699333698275E9
287.0,279.0,1.6993336982810001E9
286.0,279.0,1.699333698288E9
286.0,278.0,1.6993336982940001E9
285.0,277.0,1.699333698301E9
285.0,277.0,1.699333698308E9
284.0,276.0,1.699333698329E9
284.0,275.0,1.699333698336E9
283.0,275.0,1.699333698343E9
283.0,275.0,1.6993336983500001E9
282.0,273.0,1.699333698357E9
281.0,272.0,1.699333698364E9
280.0,270.0,1.699333698371E9
279.0,269.0,1.699333698378E9
279.0,267.0,1.699333698385E9
277.0,266.0,1.699333698392E9
277.0,264.0,1.699333698399E9
276.0,263.0,1.699333698407E9
275.0,263.0,1.699333698421E9
275.0,262.0,1.699333698428E9
275.0,261.0,1.699333698435E9
275.0,261.0,1.6993336984420002E9
275.0,260.0,1.6993336984490001E9
274.0,260.0,1.699333698456E9
274.0,259.0,1.699333698464E9
274.0,259.0,1.699333698471E9
274.0,258.0,1.699333698484E9
273.0,257.0,1.699333698492E9
273.0,254.0,1.6993336984980001E9
272.0,251.0,1.699333698505E9
272.0,248.0,1.699333698512E9
271.0,246.0,1.699333698519E9
271.0,244.0,1.699333698526E9
271.0,243.0,1.699333698534E9
271.0,242.0,1.6993336985410001E9
271.0,241.0,1.699333698548E9
271.0,241.0,1.699333698555E9
271.0,240.0,1.699333698562E9
271.0,239.0,1.6993336985900002E9
271.0,239.0,1.699333698604E9
271.0,238.0,1.6993336986100001E9
271.0,237.0,1.699333698618E9
271.0,235.0,1.699333698625E9
271.0,231.0,1.699333698632E9
271.0,229.0,1.699333698639E9
271.0,228.0,1.699333698647E9
271.0,227.0,1.699333698653E9
271.0,226.0,1.699333698675E9
271.0,225.0,1.699333698681E9
271.0,225.0,1.699333698687E9
271.0,224.0,1.699333698709E9
271.0,223.0,1.699333698723E9
271.0,223.0,1.699333698737E9
271.0,222.0,1.699333698772E9
272.0,222.0,1.699333698808E9
272.0,221.0,1.6993336988140001E9
272.0,221.0,1.699333698835E9
273.0,221.0,1.699333698842E9
273.0,220.0,1.699333698849E9
275.0,218.0,1.699333698857E9
277.0,216.0,1.6993336988630002E9
279.0,213.0,1.6993336988700001E9
281.0,211.0,1.699333698878E9
281.0,210.0,1.699333698884E9
282.0,209.0,1.699333698891E9
282.0,209.0,1.699333698898E9
283.0,208.0,1.699333698907E9
283.0,207.0,1.6993336989290001E9
284.0,207.0,1.699333698955E9
285.0,207.0,1.6993336989750001E9
285.0,207.0,1.699333698989E9
286.0,207.0,1.699333699011E9
287.0,207.0,1.699333699025E9
287.0,207.0,1.699333699039E9
289.0,206.0,1.6993336990540001E9
292.0,203.0,1.69933369906E9
297.0,197.0,1.699333699068E9
299.0,194.0,1.699333699078E9
301.0,192.0,1.699333699083E9
301.0,191.0,1.699333699088E9
303.0,190.0,1.699333699098E9
303.0,189.0,1.699333699103E9
303.0,189.0,1.6993336991100001E9
304.0,188.0,1.699333699125E9
305.0,188.0,1.699333699138E9
305.0,188.0,1.699333699151E9
307.0,188.0,1.699333699187E9
310.0,187.0,1.699333699194E9
312.0,185.0,1.699333699201E9
315.0,184.0,1.699333699208E9
316.0,183.0,1.699333699214E9
317.0,183.0,1.6993336992220001E9
317.0,183.0,1.6993336992380002E9
318.0,183.0,1.699333699243E9
319.0,182.0,1.69933369925E9
319.0,182.0,1.6993336992710001E9
320.0,182.0,1.699333699284E9
322.0,182.0,1.699333699298E9
324.0,181.0,1.699333699305E9
326.0,181.0,1.699333699313E9
327.0,180.0,1.699333699319E9
329.0,179.0,1.699333699328E9
331.0,178.0,1.699333699334E9
334.0,177.0,1.699333699341E9
337.0,175.0,1.699333699348E9
340.0,174.0,1.699333699354E9
341.0,173.0,1.699333699362E9
342.0,173.0,1.6993336993700001E9
343.0,173.0,1.69933369939E9
343.0,173.0,1.699333699404E9
344.0,173.0,1.699333699418E9
345.0,172.0,1.699333699425E9
348.0,171.0,1.699333699431E9
351.0,171.0,1.6993336994390001E9
355.0,169.0,1.699333699447E9
360.0,167.0,1.699333699454E9
366.0,165.0,1.699333699461E9
371.0,164.0,1.699333699467E9
373.0,163.0,1.6993336994750001E9
374.0,163.0,1.699333699482E9
375.0,163.0,1.6993336994880002E9
375.0,162.0,1.699333699497E9
376.0,162.0,1.699333699509E9
377.0,162.0,1.69933369953E9
377.0,161.0,1.699333699545E9
379.0,161.0,1.699333699551E9
379.0,161.0,1.699333699559E9
380.0,161.0,1.699333699565E9
381.0,161.0,1.699333699572E9
384.0,161.0,1.69933369958E9
385.0,161.0,1.699333699586E9
386.0,160.0,1.699333699593E9
387.0,160.0,1.699333699601E9
388.0,160.0,1.699333699608E9
389.0,160.0,1.699333699622E9
390.0,160.0,1.699333699629E9
392.0,160.0,1.699333699636E9
393.0,160.0,1.6993336996430001E9
397.0,160.0,1.69933369965E9
399.0,160.0,1.699333699658E9
400.0,160.0,1.699333699664E9
401.0,160.0,1.699333699671E9
401.0,160.0,1.699333699678E9
402.0,160.0,1.699333699691E9
403.0,160.0,1.6993336996990001E9
403.0,160.0,1.699333699713E9
404.0,160.0,1.69933369972E9
405.0,160.0,1.699333699727E9
405.0,160.0,1.699333699734E9
406.0,160.0,1.6993336997480001E9
407.0,160.0,1.699333699754E9
409.0,160.0,1.699333699761E9
410.0,160.0,1.6993336997680001E9
412.0,161.0,1.699333699777E9
413.0,161.0,1.699333699784E9
415.0,161.0,1.699333699792E9
417.0,161.0,1.699333699798E9
418.0,161.0,1.6993336998040001E9
419.0,162.0,1.699333699811E9
422.0,163.0,1.699333699818E9
423.0,163.0,1.699333699825E9
424.0,163.0,1.699333699832E9
425.0,164.0,1.699333699839E9
426.0,165.0,1.699333699846E9
428.0,165.0,1.699333699854E9
429.0,166.0,1.6993336998600001E9
431.0,167.0,1.699333699867E9
433.0,167.0,1.699333699875E9
434.0,169.0,1.699333699882E9
435.0,169.0,1.699333699889E9
437.0,170.0,1.699333699899E9
437.0,171.0,1.699333699903E9
439.0,172.0,1.69933369991E9
439.0,172.0,1.699333699918E9
440.0,173.0,1.699333699924E9
440.0,173.0,1.699333699931E9
441.0,174.0,1.6993336999390001E9
441.0,175.0,1.699333699945E9
442.0,175.0,1.6993336999520001E9
443.0,175.0,1.699333699958E9
443.0,175.0,1.6993336999650002E9
444.0,176.0,1.699333699973E9
445.0,177.0,1.699333699979E9
447.0,178.0,1.699333699987E9
447.0,179.0,1.699333699993E9
449.0,180.0,1.699333700001E9
449.0,181.0,1.69933370001E9
451.0,183.0,1.699333700014E9
453.0,183.0,1.699333700022E9
453.0,184.0,1.699333700029E9
453.0,185.0,1.699333700036E9
453.0,185.0,1.699333700043E9
454.0,186.0,1.69933370005E9
455.0,186.0,1.699333700057E9
455.0,186.0,1.6993337000640001E9
455.0,187.0,1.699333700071E9
456.0,187.0,1.699333700078E9
457.0,188.0,1.699333700085E9
457.0,189.0,1.699333700092E9
457.0,189.0,1.699333700099E9
458.0,190.0,1.699333700105E9
459.0,191.0,1.6993337001130002E9
459.0,191.0,1.6993337001200001E9
460.0,191.0,1.699333700127E9
461.0,192.0,1.699333700134E9
461.0,193.0,1.699333700141E9
461.0,193.0,1.699333700148E9
461.0,194.0,1.699333700155E9
462.0,195.0,1.699333700162E9
463.0,195.0,1.699333700177E9
463.0,196.0,1.69933370019E9
464.0,197.0,1.699333700204E9
464.0,197.0,1.699333700218E9
465.0,198.0,1.699333700232E9
465.0,199.0,1.699333700246E9
465.0,200.0,1.699333700253E9
465.0,201.0,1.69933370026E9
465.0,201.0,1.699333700267E9
465.0,203.0,1.699333700274E9
466.0,203.0,1.6993337002810001E9
467.0,204.0,1.699333700296E9
467.0,205.0,1.699333700303E9
467.0,205.0,1.699333700309E9
467.0,206.0,1.699333700315E9
467.0,207.0,1.699333700322E9
468.0,207.0,1.6993337003370001E9
468.0,208.0,1.699333700344E9
469.0,210.0,1.6993337003500001E9
469.0,212.0,1.699333700358E9
469.0,213.0,1.699333700365E9
469.0,215.0,1.699333700372E9
469.0,217.0,1.699333700379E9
469.0,217.0,1.699333700386E9
469.0,218.0,1.6993337003930001E9
469.0,219.0,1.6993337004E9
469.0,220.0,1.699333700407E9
469.0,221.0,1.699333700414E9
469.0,221.0,1.699333700437E9
469.0,222.0,1.6993337004420002E9
469.0,223.0,1.6993337004490001E9
469.0,223.0,1.699333700456E9
469.0,225.0,1.699333700463E9
469.0,227.0,1.699333700471E9
468.0,230.0,1.699333700477E9
467.0,233.0,1.699333700484E9
466.0,237.0,1.699333700492E9
465.0,240.0,1.6993337005E9
465.0,245.0,1.699333700506E9
464.0,247.0,1.699333700513E9
463.0,249.0,1.699333700519E9
463.0,249.0,1.699333700527E9
463.0,251.0,1.699333700534E9
463.0,251.0,1.6993337005410001E9
462.0,251.0,1.699333700555E9
462.0,252.0,1.699333700569E9
461.0,252.0,1.6993337005770001E9
461.0,253.0,1.6993337005900002E9
461.0,254.0,1.699333700598E9
460.0,256.0,1.699333700605E9
459.0,258.0,1.699333700612E9
457.0,261.0,1.699333700618E9
455.0,266.0,1.699333700626E9
455.0,269.0,1.699333700632E9
453.0,271.0,1.699333700639E9
451.0,273.0,1.699333700648E9
451.0,275.0,1.699333700653E9
450.0,275.0,1.69933370066E9
450.0,276.0,1.699333700668E9
449.0,276.0,1.699333700674E9
449.0,277.0,1.699333700682E9
449.0,277.0,1.699333700688E9
449.0,277.0,1.699333700695E9
448.0,277.0,1.699333700709E9
447.0,277.0,1.699333700718E9
447.0,277.0,1.699333700724E9
446.0,278.0,1.699333700731E9
444.0,279.0,1.6993337007380002E9
442.0,281.0,1.6993337007450001E9
440.0,282.0,1.699333700754E9
437.0,283.0,1.699333700759E9
436.0,283.0,1.699333700766E9
436.0,284.0,1.699333700774E9
435.0,284.0,1.6993337007810001E9
435.0,285.0,1.699333700788E9
434.0,285.0,1.699333700801E9
433.0,285.0,1.699333700809E9
433.0,285.0,1.6993337008170002E9
432.0,285.0,1.699333700829E9
431.0,285.0,1.6993337008370001E9
431.0,285.0,1.699333700844E9
431.0,284.0,1.699333700851E9
430.0,284.0,1.699333700858E9
429.0,283.0,1.699333700866E9
428.0,283.0,1.699333700878E9
427.0,283.0,1.699333700886E9
425.0,282.0,1.6993337008930001E9
423.0,281.0,1.6993337009E9
422.0,281.0,1.699333700907E9
421.0,280.0,1.699333700914E9
419.0,280.0,1.699333700921E9
418.0,279.0,1.6993337009290001E9
415.0,278.0,1.699333700935E9
414.0,278.0,1.6993337009420002E9
414.0,277.0,1.699333700948E9
413.0,277.0,1.699333700956E9
413.0,277.0,1.6993337009620001E9
412.0,276.0,1.699333700971E9
411.0,275.0,1.699333700984E9
411.0,275.0,1.699333700991E9
411.0,275.0,1.6993337009980001E9
410.0,273.0,1.699333701019E9
409.0,273.0,1.699333701026E9
408.0,271.0,1.699333701034E9
407.0,269.0,1.69933370104E9
405.0,267.0,1.699333701048E9
405.0,266.0,1.6993337010540001E9
403.0,265.0,1.699333701061E9
402.0,263.0,1.699333701068E9
401.0,262.0,1.699333701075E9
401.0,261.0,1.699333701081E9
400.0,261.0,1.699333701089E9
400.0,260.0,1.699333701096E9
399.0,259.0,1.699333701103E9
399.0,259.0,1.6993337011100001E9
399.0,259.0,1.699333701124E9
399.0,258.0,1.699333701132E9
398.0,257.0,1.699333701138E9
397.0,256.0,1.699333701145E9
397.0,255.0,1.699333701153E9
396.0,254.0,1.699333701159E9
396.0,253.0,1.6993337011660001E9
395.0,251.0,1.699333701173E9
395.0,249.0,1.69933370118E9
394.0,248.0,1.699333701187E9
393.0,247.0,1.699333701194E9
393.0,246.0,1.699333701201E9
393.0,245.0,1.699333701209E9
393.0,245.0,1.6993337012150002E9
