x,y,parameter
207.0,153.0,1.6993329654290001E9
208.0,153.0,1.699332965436E9
208.0,154.0,1.6993329654490001E9
209.0,154.0,1.699332965458E9
209.0,154.0,1.699332965464E9
210.0,155.0,1.69933296547E9
211.0,155.0,1.699332965478E9
211.0,155.0,1.6993329654850001E9
212.0,155.0,1.699332965492E9
212.0,156.0,1.6993329654980001E9
213.0,156.0,1.699332965513E9
213.0,157.0,1.699332965519E9
214.0,157.0,1.699332965528E9
215.0,157.0,1.699332965534E9
215.0,157.0,1.6993329655410001E9
216.0,157.0,1.699332965555E9
216.0,158.0,1.699332965569E9
217.0,159.0,1.699332965583E9
217.0,159.0,1.699332965599E9
218.0,159.0,1.699332965604E9
219.0,159.0,1.699332965612E9
219.0,160.0,1.699332965618E9
220.0,160.0,1.699332965625E9
220.0,161.0,1.699332965632E9
221.0,161.0,1.699332965649E9
221.0,161.0,1.699332965652E9
222.0,161.0,1.69933296566E9
223.0,161.0,1.699332965667E9
223.0,161.0,1.699332965675E9
223.0,162.0,1.699332965681E9
224.0,163.0,1.6993329657020001E9
225.0,163.0,1.699332965718E9
225.0,163.0,1.699332965723E9
226.0,164.0,1.69933296573E9
227.0,164.0,1.699332965737E9
227.0,164.0,1.699332965743E9
227.0,165.0,1.699332965751E9
228.0,165.0,1.699332965769E9
229.0,165.0,1.699332965772E9
229.0,165.0,1.699332965779E9
229.0,165.0,1.699332965787E9
230.0,166.0,1.6993329658E9
231.0,167.0,1.699332965815E9
231.0,167.0,1.699332965829E9
231.0,168.0,1.699332965849E9
232.0,168.0,1.699332965856E9
233.0,169.0,1.6993329658630002E9
233.0,169.0,1.699332965869E9
234.0,169.0,1.699332965878E9
234.0,169.0,1.699332965886E9
235.0,170.0,1.699332965892E9
235.0,170.0,1.699332965899E9
235.0,171.0,1.699332965913E9
236.0,171.0,1.699332965928E9
237.0,171.0,1.699332965934E9
237.0,172.0,1.69933296594E9
238.0,173.0,1.699332965961E9
239.0,173.0,1.699332965976E9
239.0,173.0,1.69933296599E9
239.0,173.0,1.699332965997E9
239.0,174.0,1.699332966013E9
240.0,175.0,1.699332966025E9
240.0,175.0,1.699332966039E9
241.0,175.0,1.699332966045E9
241.0,176.0,1.69933296606E9
242.0,177.0,1.6993329660740001E9
243.0,177.0,1.699332966081E9
243.0,177.0,1.6993329660870001E9
244.0,177.0,1.699332966116E9
245.0,177.0,1.6993329661230001E9
245.0,178.0,1.69933296613E9
246.0,178.0,1.6993329661430001E9
247.0,179.0,1.699332966151E9
247.0,179.0,1.699332966165E9
248.0,179.0,1.699332966172E9
248.0,180.0,1.699332966178E9
249.0,180.0,1.699332966187E9
249.0,180.0,1.6993329661920002E9
250.0,181.0,1.6993329662E9
251.0,181.0,1.699332966207E9
251.0,181.0,1.699332966221E9
252.0,181.0,1.6993329662350001E9
253.0,181.0,1.699332966243E9
253.0,182.0,1.69933296625E9
254.0,182.0,1.6993329662580001E9
255.0,183.0,1.699332966264E9
255.0,183.0,1.699332966278E9
255.0,183.0,1.699332966285E9
256.0,183.0,1.699332966293E9
257.0,183.0,1.699332966297E9
257.0,184.0,1.6993329663040001E9
258.0,184.0,1.699332966312E9
259.0,185.0,1.699332966319E9
259.0,185.0,1.6993329663400002E9
260.0,185.0,1.699332966348E9
261.0,185.0,1.699332966354E9
261.0,185.0,1.699332966362E9
263.0,186.0,1.699332966368E9
263.0,186.0,1.699332966376E9
264.0,187.0,1.699332966389E9
265.0,187.0,1.699332966398E9
265.0,187.0,1.699332966403E9
266.0,187.0,1.699332966411E9
267.0,188.0,1.699332966418E9
267.0,188.0,1.699332966433E9
267.0,189.0,1.699332966438E9
268.0,189.0,1.699332966446E9
269.0,189.0,1.699332966453E9
269.0,189.0,1.699332966459E9
269.0,189.0,1.699332966473E9
270.0,189.0,1.699332966481E9
271.0,190.0,1.699332966487E9
271.0,191.0,1.699332966502E9
271.0,191.0,1.699332966509E9
271.0,191.0,1.6993329665180001E9
272.0,191.0,1.699332966524E9
273.0,191.0,1.69933296653E9
273.0,192.0,1.699332966538E9
274.0,192.0,1.699332966543E9
275.0,193.0,1.69933296655E9
275.0,193.0,1.699332966571E9
276.0,193.0,1.699332966578E9
277.0,193.0,1.699332966585E9
277.0,193.0,1.699332966593E9
278.0,194.0,1.699332966599E9
279.0,195.0,1.6993329666100001E9
279.0,195.0,1.699332966617E9
280.0,196.0,1.699332966621E9
281.0,196.0,1.699332966628E9
281.0,197.0,1.699332966634E9
283.0,197.0,1.699332966642E9
283.0,197.0,1.699332966648E9
284.0,197.0,1.699332966655E9
284.0,198.0,1.699332966662E9
285.0,199.0,1.699332966676E9
285.0,199.0,1.699332966683E9
286.0,199.0,1.69933296669E9
287.0,199.0,1.699332966697E9
287.0,199.0,1.699332966705E9
287.0,200.0,1.6993329667120001E9
288.0,201.0,1.699332966728E9
289.0,201.0,1.69933296674E9
289.0,201.0,1.699332966747E9
289.0,201.0,1.699332966754E9
290.0,201.0,1.699332966761E9
291.0,202.0,1.699332966767E9
291.0,202.0,1.699332966782E9
291.0,203.0,1.699332966788E9
292.0,203.0,1.699332966795E9
292.0,203.0,1.699332966802E9
292.0,204.0,1.6993329668170002E9
293.0,204.0,1.699332966831E9
293.0,205.0,1.699332966838E9
294.0,205.0,1.699332966859E9
295.0,205.0,1.699332966866E9
295.0,205.0,1.6993329668730001E9
295.0,206.0,1.699332966887E9
296.0,206.0,1.699332966894E9
296.0,207.0,1.699332966901E9
296.0,207.0,1.699332966915E9
297.0,207.0,1.699332966928E9
297.0,208.0,1.699332966936E9
297.0,208.0,1.699332967055E9
298.0,209.0,1.69933296707E9
299.0,209.0,1.699332967083E9
299.0,209.0,1.699332967106E9
299.0,209.0,1.699332967197E9
300.0,209.0,1.699332967203E9
300.0,210.0,1.699332967211E9
301.0,210.0,1.699332967218E9
301.0,210.0,1.699332967232E9
301.0,211.0,1.699332967246E9
302.0,211.0,1.699332967253E9
303.0,211.0,1.6993329672680001E9
303.0,211.0,1.699332967288E9
303.0,211.0,1.699332967295E9
303.0,212.0,1.699332967319E9
304.0,212.0,1.699332967323E9
305.0,212.0,1.699332967338E9
305.0,213.0,1.699332967358E9
306.0,213.0,1.6993329673730001E9
307.0,213.0,1.699332967388E9
307.0,213.0,1.699332967478E9
307.0,213.0,1.699332967491E9
308.0,214.0,1.699332967513E9
309.0,215.0,1.699332967527E9
309.0,215.0,1.6993329675410001E9
310.0,216.0,1.699332967562E9
311.0,216.0,1.699332967569E9
311.0,217.0,1.699332967578E9
312.0,217.0,1.699332967604E9
313.0,217.0,1.699332967611E9
313.0,218.0,1.699332967624E9
313.0,218.0,1.699332967632E9
314.0,218.0,1.699332967638E9
314.0,219.0,1.699332967645E9
315.0,219.0,1.699332967652E9
315.0,219.0,1.699332967659E9
315.0,220.0,1.699332967674E9
315.0,221.0,1.699332967696E9
316.0,221.0,1.6993329677150002E9
316.0,221.0,1.699332967723E9
317.0,221.0,1.69933296773E9
317.0,222.0,1.699332967744E9
317.0,223.0,1.699332967759E9
317.0,223.0,1.699332967772E9
317.0,224.0,1.699332967793E9
317.0,225.0,1.699332967835E9
318.0,225.0,1.6993329678500001E9
318.0,226.0,1.699332967858E9
319.0,227.0,1.699332967864E9
319.0,227.0,1.699332967878E9
319.0,228.0,1.699332967892E9
319.0,229.0,1.699332967928E9
319.0,229.0,1.699332967941E9
319.0,230.0,1.6993329679620001E9
320.0,231.0,1.699332967977E9
320.0,231.0,1.699332967983E9
321.0,232.0,1.69933296799E9
321.0,233.0,1.699332968011E9
322.0,233.0,1.699332968026E9
322.0,234.0,1.699332968039E9
322.0,235.0,1.699332968053E9
322.0,235.0,1.6993329680740001E9
323.0,236.0,1.699332968088E9
323.0,237.0,1.699332968101E9
323.0,237.0,1.699332968108E9
323.0,239.0,1.699332968116E9
323.0,239.0,1.6993329681230001E9
324.0,240.0,1.69933296813E9
324.0,241.0,1.699332968137E9
325.0,241.0,1.699332968144E9
325.0,241.0,1.699332968152E9
325.0,242.0,1.699332968158E9
325.0,243.0,1.699332968171E9
325.0,243.0,1.699332968193E9
325.0,244.0,1.699332968209E9
325.0,245.0,1.69933296823E9
325.0,245.0,1.699332968243E9
325.0,246.0,1.699332968251E9
325.0,247.0,1.6993329682580001E9
325.0,247.0,1.699332968265E9
325.0,248.0,1.699332968278E9
325.0,249.0,1.699332968288E9
325.0,249.0,1.699332968322E9
325.0,250.0,1.699332968335E9
325.0,251.0,1.699332968371E9
325.0,251.0,1.699332968385E9
325.0,252.0,1.699332968392E9
325.0,253.0,1.699332968408E9
325.0,253.0,1.699332968413E9
325.0,254.0,1.6993329684290001E9
325.0,255.0,1.699332968434E9
325.0,255.0,1.699332968448E9
325.0,256.0,1.699332968469E9
325.0,257.0,1.699332968503E9
325.0,257.0,1.699332968532E9
325.0,258.0,1.699332968581E9
325.0,259.0,1.699332968602E9
325.0,259.0,1.699332968616E9
325.0,260.0,1.6993329686230001E9
325.0,261.0,1.6993329686460001E9
325.0,261.0,1.699332968659E9
325.0,262.0,1.69933296868E9
325.0,262.0,1.699332968688E9
325.0,263.0,1.699332968693E9
325.0,263.0,1.6993329687350001E9
324.0,263.0,1.69933296882E9
324.0,264.0,1.699332968869E9
324.0,265.0,1.699332969017E9
324.0,265.0,1.699332969052E9
324.0,266.0,1.699332969065E9
324.0,267.0,1.699332969093E9
324.0,267.0,1.699332969159E9
324.0,268.0,1.699332969178E9
324.0,269.0,1.69933296922E9
324.0,269.0,1.699332969255E9
324.0,270.0,1.699332969311E9
324.0,271.0,1.699332969345E9
324.0,271.0,1.699332969374E9
324.0,272.0,1.699332969507E9
324.0,273.0,1.699332969683E9
324.0,273.0,1.6993329697380002E9
324.0,274.0,1.699332969775E9
324.0,275.0,1.699332969795E9
324.0,275.0,1.699332969831E9
324.0,276.0,1.699332969871E9
324.0,277.0,1.6993329699E9
324.0,277.0,1.699332969928E9
324.0,278.0,1.699332969971E9
324.0,279.0,1.699332969992E9
324.0,279.0,1.69933297002E9
324.0,280.0,1.699332970083E9
324.0,281.0,1.699332970098E9
324.0,281.0,1.699332970174E9
324.0,282.0,1.6993329702020001E9
324.0,283.0,1.699332970223E9
325.0,283.0,1.69933297023E9
325.0,283.0,1.6993329703E9
325.0,283.0,1.699332970322E9
325.0,284.0,1.6993329704750001E9
326.0,284.0,1.69933297056E9
326.0,285.0,1.6993329705670002E9
326.0,285.0,1.699332970602E9
327.0,285.0,1.6993329706230001E9
327.0,286.0,1.699332970671E9
327.0,286.0,1.699332970694E9
327.0,287.0,1.699332970743E9
328.0,287.0,1.699332970765E9
328.0,287.0,1.699332970778E9
329.0,287.0,1.699332970806E9
329.0,287.0,1.699332970869E9
330.0,287.0,1.699332970911E9
331.0,287.0,1.699332970947E9
331.0,287.0,1.699332970996E9
332.0,287.0,1.699332971073E9
333.0,287.0,1.699332971128E9
333.0,288.0,1.699332971164E9
333.0,288.0,1.699332972027E9
333.0,287.0,1.699332972061E9
333.0,287.0,1.699332972083E9
333.0,286.0,1.699332972104E9
333.0,285.0,1.6993329721690001E9
333.0,285.0,1.6993329722020001E9
333.0,284.0,1.69933297223E9
333.0,283.0,1.699332972321E9
333.0,283.0,1.6993329723500001E9
333.0,282.0,1.699332972377E9
333.0,281.0,1.699332972408E9
333.0,281.0,1.699332972435E9
333.0,280.0,1.699332972491E9
333.0,279.0,1.699332972533E9
333.0,279.0,1.69933297256E9
333.0,278.0,1.699332972576E9
333.0,277.0,1.699332972603E9
333.0,277.0,1.699332972624E9
333.0,276.0,1.6993329726890001E9
333.0,275.0,1.699332972798E9
333.0,275.0,1.699332972821E9
333.0,274.0,1.699332972848E9
333.0,273.0,1.6993329728700001E9
333.0,273.0,1.699332972904E9
333.0,272.0,1.699332972954E9
333.0,271.0,1.699332973024E9
333.0,271.0,1.699332973038E9
333.0,271.0,1.699332973073E9
333.0,270.0,1.699332973122E9
332.0,270.0,1.699332973186E9
332.0,269.0,1.6993329731920002E9
332.0,269.0,1.699332973228E9
332.0,268.0,1.6993329733400002E9
332.0,267.0,1.699332973515E9
331.0,267.0,1.699332973559E9
331.0,267.0,1.699332973593E9
331.0,267.0,1.699332973606E9
330.0,267.0,1.699332973634E9
330.0,266.0,1.699332973655E9
329.0,266.0,1.6993329737120001E9
329.0,265.0,1.69933297372E9
329.0,265.0,1.699332973754E9
328.0,265.0,1.6993329737680001E9
328.0,265.0,1.699332973789E9
327.0,265.0,1.699332973803E9
327.0,265.0,1.6993329738170002E9
